# This file contains the list of genes (nodes) in the gene regulatory network
# of Drosophila melanogaster.
# 
# The original network was built using the information available from
# 
# Roy S, Ernst J, Kharchenko PV, Kheradpour P, Negre N, Eaton ML, et al.
# Identification of functional elements and regulatory circuits by Drosophila
# modENCODE. Science (New York, NY). 2010;330(6012):1787–97.
# doi:10.1126/science.1198374.
# 
# Columns:
# 1. genes name as it appears in the database
# 2. in-degree of that node (ignoring self-loops)
# 3. out degree of that node (ignoring self-loops)
# 4. the substructure of the network where the node is found: `Reservoir`,
# `Readout`, `Readout_terminal` or `Other`
# 
# 
Gene	in-degree	out-degree	type
Atu	136	0	Readout_terminal
Tango7	135	0	Readout_terminal
MED11	135	0	Readout_terminal
MED1	135	0	Readout_terminal
Cbp80	135	0	Readout_terminal
CG14286	135	0	Readout_terminal
CG10419	135	0	Readout_terminal
ago	134	0	Readout_terminal
SmB	134	0	Readout_terminal
Patj	134	0	Readout_terminal
Nup98	134	0	Readout_terminal
Hel25E	134	0	Readout_terminal
DebB	134	0	Readout_terminal
CstF-50	134	0	Readout_terminal
Chrac-14	134	0	Readout_terminal
CG9356	134	0	Readout_terminal
CG8441	134	0	Readout_terminal
CG8173	134	0	Readout_terminal
CG5787	134	0	Readout_terminal
CG5033	134	0	Readout_terminal
CG33332	134	0	Readout_terminal
CG16896	134	0	Readout_terminal
CG1142	134	0	Readout_terminal
CG11188	134	0	Readout_terminal
smg	133	0	Readout_terminal
pont	133	0	Readout_terminal
lolal	133	0	Readout_terminal
eIF4AIII	133	0	Readout_terminal
cos	133	0	Readout_terminal
Spt5	133	0	Readout_terminal
RhoGAP54D	133	0	Readout_terminal
RfC38	133	0	Readout_terminal
Pp4-19C	133	0	Readout_terminal
CG7747	133	0	Readout_terminal
CG7099	133	0	Readout_terminal
CG5745	133	0	Readout_terminal
CG4709	133	0	Readout_terminal
CG3004	133	0	Readout_terminal
wapl	132	0	Readout_terminal
par-6	132	0	Readout_terminal
nct	132	0	Readout_terminal
Top1	132	0	Readout_terminal
Sgf11	132	0	Readout_terminal
R	132	0	Readout_terminal
Nopp140	132	0	Readout_terminal
MED16	132	0	Readout_terminal
HP1c	132	0	Readout_terminal
CG9636	132	0	Readout_terminal
CG9272	132	0	Readout_terminal
CG3817	132	0	Readout_terminal
CG15561	132	0	Readout_terminal
CG13097	132	0	Readout_terminal
unc-119	131	0	Readout_terminal
pygo	131	0	Readout_terminal
mor	131	0	Readout_terminal
dUTPase	131	0	Readout_terminal
cal1	131	0	Readout_terminal
SF1	131	0	Readout_terminal
Mys45A	131	0	Readout_terminal
Df31	131	0	Readout_terminal
CSN6	131	0	Readout_terminal
CG9666	131	0	Readout_terminal
CG3363	131	0	Readout_terminal
pnut	130	0	Readout_terminal
Taf6	130	0	Readout_terminal
RnrS	130	0	Readout_terminal
Phax	130	0	Readout_terminal
Nuf2	130	0	Readout_terminal
Exp6	130	0	Readout_terminal
Cdk9	130	0	Readout_terminal
CG8326	130	0	Readout_terminal
CG5515	130	0	Readout_terminal
CG18004	130	0	Readout_terminal
CG11586	130	0	Readout_terminal
sl	129	0	Readout_terminal
Tfb4	129	0	Readout_terminal
TXBP181-like	129	0	Readout_terminal
Sry-alpha	129	0	Readout_terminal
Psn	129	0	Readout_terminal
Pp2A-29B	129	0	Readout_terminal
Paf-AHalpha	129	0	Readout_terminal
LBR	129	0	Readout_terminal
G-ialpha65A	129	0	Readout_terminal
CG42232	129	0	Readout_terminal
CG2924	129	0	Readout_terminal
CG2691	129	0	Readout_terminal
CG11986	129	0	Readout_terminal
CG11583	129	0	Readout_terminal
l(3)07882	128	0	Readout_terminal
TfIIFbeta	128	0	Readout_terminal
Neos	128	0	Readout_terminal
CG4164	128	0	Readout_terminal
CG2051	128	0	Readout_terminal
CG1646	128	0	Readout_terminal
CG13690	128	0	Readout_terminal
eIF3-S8	127	0	Readout_terminal
RhoGAPp190	127	0	Readout_terminal
DMAP1	127	0	Readout_terminal
CG6506	127	0	Readout_terminal
CG4747	127	0	Readout_terminal
CG2926	127	0	Readout_terminal
CG10214	127	0	Readout_terminal
dah	126	0	Readout_terminal
Kap-alpha3	126	0	Readout_terminal
Iswi	126	0	Readout_terminal
CG7564	126	0	Readout_terminal
CG5746	126	0	Readout_terminal
CG1951	126	0	Readout_terminal
CG14478	126	0	Readout_terminal
CG14230	126	0	Readout_terminal
CG13096	126	0	Readout_terminal
Bap55	126	0	Readout_terminal
CG7993	125	0	Readout_terminal
CG7133	125	0	Readout_terminal
CG3744	125	0	Readout_terminal
CG15744	125	0	Readout_terminal
neur	124	0	Readout_terminal
Trip1	124	0	Readout_terminal
PPP4R2r	124	0	Readout_terminal
Nup214	124	0	Readout_terminal
CG8435	124	0	Readout_terminal
CG8116	124	0	Readout_terminal
CG13484	124	0	Readout_terminal
CG10703	124	0	Readout_terminal
CG10376	124	0	Readout_terminal
squ	123	0	Readout_terminal
key	123	0	Readout_terminal
Lam	123	0	Readout_terminal
Cul-4	123	0	Readout_terminal
CG8878	123	0	Readout_terminal
CG7903	123	0	Readout_terminal
CG7006	123	0	Readout_terminal
CG5516	123	0	Readout_terminal
CG5220	123	0	Readout_terminal
CG31743	123	0	Readout_terminal
CG1518	123	0	Readout_terminal
CG14341	123	0	Readout_terminal
wmd	122	0	Readout_terminal
phl	122	0	Readout_terminal
l(2)37Cd	122	0	Readout_terminal
gro	122	0	Readout_terminal
dup	122	0	Readout_terminal
cerv	122	0	Readout_terminal
Spx	122	0	Readout_terminal
Slu7	122	0	Readout_terminal
Sgt	122	0	Readout_terminal
Rpb5	122	0	Readout_terminal
RpII18	122	0	Readout_terminal
DNApol-alpha50	122	0	Readout_terminal
CG8378	122	0	Readout_terminal
CG4570	122	0	Readout_terminal
CG10754	122	0	Readout_terminal
Bub3	122	0	Readout_terminal
BCL7-like	122	0	Readout_terminal
smt3	121	0	Readout_terminal
drosha	121	0	Readout_terminal
bora	121	0	Readout_terminal
Rs1	121	0	Readout_terminal
Patr-1	121	0	Readout_terminal
Kmn1	121	0	Readout_terminal
CG9123	121	0	Readout_terminal
CG8436	121	0	Readout_terminal
CG7197	121	0	Readout_terminal
CG1677	121	0	Readout_terminal
pasha	120	0	Readout_terminal
mbo	120	0	Readout_terminal
l(2)k01209	120	0	Readout_terminal
l(2)35Df	120	0	Readout_terminal
cpb	120	0	Readout_terminal
ash2	120	0	Readout_terminal
Rcd1	120	0	Readout_terminal
RanGap	120	0	Readout_terminal
Prp18	120	0	Readout_terminal
Faf	120	0	Readout_terminal
Dcp1	120	0	Readout_terminal
DNApol-iota	120	0	Readout_terminal
Cbp20	120	0	Readout_terminal
CSN1b	120	0	Readout_terminal
CG4266	120	0	Readout_terminal
CG3223	120	0	Readout_terminal
CG31111	120	0	Readout_terminal
pen	119	0	Readout_terminal
RpII215	119	0	Readout_terminal
MKP-4	119	0	Readout_terminal
CG7824	119	0	Readout_terminal
CG3918	119	0	Readout_terminal
CG3309	119	0	Readout_terminal
CG2493	119	0	Readout_terminal
uri	118	0	Readout_terminal
sax	118	0	Readout_terminal
pr-set7	118	0	Readout_terminal
pit	118	0	Readout_terminal
lok	118	0	Readout_terminal
lin19	118	0	Readout_terminal
borr	118	0	Readout_terminal
Rcd5	118	0	Readout_terminal
CG3527	118	0	Readout_terminal
CG32418	118	0	Readout_terminal
CG31716	118	0	Readout_terminal
CG1218	118	0	Readout_terminal
pim	117	0	Readout_terminal
nop5	117	0	Readout_terminal
ncm	117	0	Readout_terminal
egg	117	0	Readout_terminal
dome	117	0	Readout_terminal
dod	117	0	Readout_terminal
csul	117	0	Readout_terminal
Topors	117	0	Readout_terminal
Pep	117	0	Readout_terminal
Dnz1	117	0	Readout_terminal
CG8460	117	0	Readout_terminal
CG6697	117	0	Readout_terminal
CG6227	117	0	Readout_terminal
CG4400	117	0	Readout_terminal
CG4300	117	0	Readout_terminal
CG17556	117	0	Readout_terminal
CG15209	117	0	Readout_terminal
CG11927	117	0	Readout_terminal
regucalcin	116	0	Readout_terminal
por	116	0	Readout_terminal
hyd	116	0	Readout_terminal
Tango10	116	0	Readout_terminal
Nek2	116	0	Readout_terminal
Mer	116	0	Readout_terminal
Mat89Bb	116	0	Readout_terminal
Dok	116	0	Readout_terminal
CG7705	116	0	Readout_terminal
CG3797	116	0	Readout_terminal
CG16838	116	0	Readout_terminal
CG15141	116	0	Readout_terminal
CG12393	116	0	Readout_terminal
CG12130	116	0	Readout_terminal
CG12128	116	0	Readout_terminal
CG11555	116	0	Readout_terminal
CG10375	116	0	Readout_terminal
BRWD3	116	0	Readout_terminal
B52	116	0	Readout_terminal
trr	115	0	Readout_terminal
sti	115	0	Readout_terminal
pod1	115	0	Readout_terminal
kin17	115	0	Readout_terminal
Tctp	115	0	Readout_terminal
Taf2	115	0	Readout_terminal
SRm160	115	0	Readout_terminal
Rtf1	115	0	Readout_terminal
RnpS1	115	0	Readout_terminal
PNGase	115	0	Readout_terminal
Grip75	115	0	Readout_terminal
Chd1	115	0	Readout_terminal
Caf1-180	115	0	Readout_terminal
CG6859	115	0	Readout_terminal
CG5800	115	0	Readout_terminal
CG33096	115	0	Readout_terminal
CG30390	115	0	Readout_terminal
lig	114	0	Readout_terminal
fl(2)d	114	0	Readout_terminal
cactin	114	0	Readout_terminal
Tsc1	114	0	Readout_terminal
Top2	114	0	Readout_terminal
Sin3A	114	0	Readout_terminal
Pnn	114	0	Readout_terminal
Mkrn1	114	0	Readout_terminal
CG6621	114	0	Readout_terminal
CG4887	114	0	Readout_terminal
CG17078	114	0	Readout_terminal
CG17068	114	0	Readout_terminal
CG11523	114	0	Readout_terminal
CG10217	114	0	Readout_terminal
14-3-3epsilon	114	0	Readout_terminal
yu	113	0	Readout_terminal
mus201	113	0	Readout_terminal
fs(2)ltoPP43	113	0	Readout_terminal
alien	113	0	Readout_terminal
RpII140	113	0	Readout_terminal
Mpp6	113	0	Readout_terminal
Mi-2	113	0	Readout_terminal
Fpps	113	0	Readout_terminal
CG8490	113	0	Readout_terminal
CG4140	113	0	Readout_terminal
CG3071	113	0	Readout_terminal
CG1360	113	0	Readout_terminal
CG10435	113	0	Readout_terminal
snRNP70K	112	0	Readout_terminal
snRNP2	112	0	Readout_terminal
r2d2	112	0	Readout_terminal
Chi	112	0	Readout_terminal
CG7757	112	0	Readout_terminal
CG6686	112	0	Readout_terminal
CG6425	112	0	Readout_terminal
CG4911	112	0	Readout_terminal
CG4278	112	0	Readout_terminal
CG2790	112	0	Readout_terminal
CG2617	112	0	Readout_terminal
CG15084	112	0	Readout_terminal
CG12338	112	0	Readout_terminal
Brd8	112	0	Readout_terminal
thr	111	0	Readout_terminal
tho2	111	0	Readout_terminal
smid	111	0	Readout_terminal
ric8a	111	0	Readout_terminal
Uch-L3	111	0	Readout_terminal
Ptp69D	111	0	Readout_terminal
Gel	111	0	Readout_terminal
CG9915	111	0	Readout_terminal
CG8889	111	0	Readout_terminal
CG8108	111	0	Readout_terminal
CG8038	111	0	Readout_terminal
CG7246	111	0	Readout_terminal
CG6370	111	0	Readout_terminal
CG6182	111	0	Readout_terminal
CG5720	111	0	Readout_terminal
CG5554	111	0	Readout_terminal
CG1972	111	0	Readout_terminal
CG18591	111	0	Readout_terminal
CG10825	111	0	Readout_terminal
Arc-p20	111	0	Readout_terminal
spn-F	110	0	Readout_terminal
mod	110	0	Readout_terminal
mael	110	0	Readout_terminal
hop	110	0	Readout_terminal
Ulp1	110	0	Readout_terminal
Rcp	110	0	Readout_terminal
Nnp-1	110	0	Readout_terminal
Mfap1	110	0	Readout_terminal
MED27	110	0	Readout_terminal
Hpr1	110	0	Readout_terminal
CG5537	110	0	Readout_terminal
tral	109	0	Readout_terminal
lark	109	0	Readout_terminal
Utx	109	0	Readout_terminal
UbcD2	109	0	Readout_terminal
Traf6	109	0	Readout_terminal
TfIIA-S	109	0	Readout_terminal
Tango6	109	0	Readout_terminal
MED15	109	0	Readout_terminal
Kdm4A	109	0	Readout_terminal
CycD	109	0	Readout_terminal
CSN3	109	0	Readout_terminal
CG8461	109	0	Readout_terminal
CG8360	109	0	Readout_terminal
CG4455	109	0	Readout_terminal
CG3679	109	0	Readout_terminal
CG10990	109	0	Readout_terminal
krz	108	0	Readout_terminal
Trn-SR	108	0	Readout_terminal
Taf8	108	0	Readout_terminal
MED24	108	0	Readout_terminal
CaBP1	108	0	Readout_terminal
CG4880	108	0	Readout_terminal
CG1738	108	0	Readout_terminal
CG15914	108	0	Readout_terminal
CG14715	108	0	Readout_terminal
CG11103	108	0	Readout_terminal
Bre1	108	0	Readout_terminal
stau	107	0	Readout_terminal
raps	107	0	Readout_terminal
mts	107	0	Readout_terminal
bur	107	0	Readout_terminal
ScpX	107	0	Readout_terminal
RpL24-like	107	0	Readout_terminal
CG7946	107	0	Readout_terminal
CG7139	107	0	Readout_terminal
CG6962	107	0	Readout_terminal
CG6359	107	0	Readout_terminal
CG5543	107	0	Readout_terminal
CG4825	107	0	Readout_terminal
CG15863	107	0	Readout_terminal
CG11357	107	0	Readout_terminal
CG11123	107	0	Readout_terminal
CG11120	107	0	Readout_terminal
vls	106	0	Readout_terminal
ns4	106	0	Readout_terminal
nonA-l	106	0	Readout_terminal
dco	106	0	Readout_terminal
alt	106	0	Readout_terminal
RpII15	106	0	Readout_terminal
Rac1	106	0	Readout_terminal
Pbp49	106	0	Readout_terminal
Cpsf160	106	0	Readout_terminal
CG5645	106	0	Readout_terminal
CG4332	106	0	Readout_terminal
CG4169	106	0	Readout_terminal
CG17002	106	0	Readout_terminal
CG12259	106	0	Readout_terminal
dpa	105	0	Readout_terminal
arm	105	0	Readout_terminal
Nop56	105	0	Readout_terminal
MEP-1	105	0	Readout_terminal
Ino80	105	0	Readout_terminal
Incenp	105	0	Readout_terminal
His3.3A	105	0	Readout_terminal
CG8679	105	0	Readout_terminal
CG6597	105	0	Readout_terminal
CG5728	105	0	Readout_terminal
CG5510	105	0	Readout_terminal
CG5198	105	0	Readout_terminal
CG3678	105	0	Readout_terminal
CG2938	105	0	Readout_terminal
CG11857	105	0	Readout_terminal
CG11141	105	0	Readout_terminal
CG10907	105	0	Readout_terminal
AGO1	105	0	Readout_terminal
ns1	104	0	Readout_terminal
exba	104	0	Readout_terminal
atms	104	0	Readout_terminal
Pcaf	104	0	Readout_terminal
Edem1	104	0	Readout_terminal
Csp	104	0	Readout_terminal
CG7407	104	0	Readout_terminal
CG5199	104	0	Readout_terminal
CG5003	104	0	Readout_terminal
CG4788	104	0	Readout_terminal
CG31961	104	0	Readout_terminal
CG10903	104	0	Readout_terminal
rept	103	0	Readout_terminal
lwr	103	0	Readout_terminal
koko	103	0	Readout_terminal
akirin	103	0	Readout_terminal
TfIIB	103	0	Readout_terminal
Rpb11	103	0	Readout_terminal
Rbp1	103	0	Readout_terminal
CG8636	103	0	Readout_terminal
CG7650	103	0	Readout_terminal
CG5642	103	0	Readout_terminal
CG5602	103	0	Readout_terminal
CG12129	103	0	Readout_terminal
Aac11	103	0	Readout_terminal
lmg	102	0	Readout_terminal
e(y)3	102	0	Readout_terminal
XRCC1	102	0	Readout_terminal
Mes-4	102	0	Readout_terminal
Mcm10	102	0	Readout_terminal
Git	102	0	Readout_terminal
Cbl	102	0	Readout_terminal
CG9769	102	0	Readout_terminal
CG8929	102	0	Readout_terminal
CG7011	102	0	Readout_terminal
CG3776	102	0	Readout_terminal
CG3165	102	0	Readout_terminal
CG16812	102	0	Readout_terminal
CG1440	102	0	Readout_terminal
CG12734	102	0	Readout_terminal
CG1227	102	0	Readout_terminal
CG11376	102	0	Readout_terminal
CG10139	102	0	Readout_terminal
l(2)dtl	101	0	Readout_terminal
alpha4GT1	101	0	Readout_terminal
Usp7	101	0	Readout_terminal
Trf	101	0	Readout_terminal
Top3beta	101	0	Readout_terminal
Rae1	101	0	Readout_terminal
CG8545	101	0	Readout_terminal
CG4165	101	0	Readout_terminal
CG33493	101	0	Readout_terminal
CG2608	101	0	Readout_terminal
CG18005	101	0	Readout_terminal
CG10336	101	0	Readout_terminal
Bin1	101	0	Readout_terminal
snRNP-U1	100	0	Readout_terminal
mus209	100	0	Readout_terminal
msl-3	100	0	Readout_terminal
eIF3-S9	100	0	Readout_terminal
Spc25	100	0	Readout_terminal
Rpd3	100	0	Readout_terminal
Fbxl4	100	0	Readout_terminal
EloA	100	0	Readout_terminal
Cdc6	100	0	Readout_terminal
CG8485	100	0	Readout_terminal
CG5053	100	0	Readout_terminal
CG4877	100	0	Readout_terminal
CG3508	100	0	Readout_terminal
Aps	100	0	Readout_terminal
kis	99	0	Readout_terminal
cact	99	0	Readout_terminal
Noa36	99	0	Readout_terminal
CG6937	99	0	Readout_terminal
CG32226	99	0	Readout_terminal
CG2260	99	0	Readout_terminal
CG1234	99	0	Readout_terminal
Aos1	99	0	Readout_terminal
flfl	98	0	Readout_terminal
fidipidine	98	0	Readout_terminal
east	98	0	Readout_terminal
cdc2c	98	0	Readout_terminal
Rassf	98	0	Readout_terminal
MAN1	98	0	Readout_terminal
CG9586	98	0	Readout_terminal
CG7154	98	0	Readout_terminal
CG10326	98	0	Readout_terminal
pch2	97	0	Readout_terminal
mus304	97	0	Readout_terminal
mip120	97	0	Readout_terminal
Rga	97	0	Readout_terminal
Pros35	97	0	Readout_terminal
Pp1-87B	97	0	Readout_terminal
CG7818	97	0	Readout_terminal
CG42516	97	0	Readout_terminal
CG3634	97	0	Readout_terminal
CG3198	97	0	Readout_terminal
CG31342	97	0	Readout_terminal
CG31301	97	0	Readout_terminal
CG17446	97	0	Readout_terminal
CG12909	97	0	Readout_terminal
CG11980	97	0	Readout_terminal
CG1074	97	0	Readout_terminal
mus81	96	0	Readout_terminal
mus210	96	0	Readout_terminal
mri	96	0	Readout_terminal
ix	96	0	Readout_terminal
gwl	96	0	Readout_terminal
dmt	96	0	Readout_terminal
Spat	96	0	Readout_terminal
Slbp	96	0	Readout_terminal
Mcm2	96	0	Readout_terminal
Hrb87F	96	0	Readout_terminal
CG5792	96	0	Readout_terminal
CG4973	96	0	Readout_terminal
CG15220	96	0	Readout_terminal
CG13089	96	0	Readout_terminal
skpA	95	0	Readout_terminal
ire-1	95	0	Readout_terminal
fy	95	0	Readout_terminal
PEK	95	0	Readout_terminal
Nop60B	95	0	Readout_terminal
Lap1	95	0	Readout_terminal
CycE	95	0	Readout_terminal
Cap	95	0	Readout_terminal
CSN4	95	0	Readout_terminal
CG7728	95	0	Readout_terminal
CG6685	95	0	Readout_terminal
CG34441	95	0	Readout_terminal
CG2656	95	0	Readout_terminal
CG14220	95	0	Readout_terminal
CG11436	95	0	Readout_terminal
spt4	94	0	Readout_terminal
pic	94	0	Readout_terminal
mu2	94	0	Readout_terminal
mbt	94	0	Readout_terminal
Sir2	94	0	Readout_terminal
RhoGAP71E	94	0	Readout_terminal
CG9596	94	0	Readout_terminal
CG7504	94	0	Readout_terminal
CG3436	94	0	Readout_terminal
CG15747	94	0	Readout_terminal
lin-52	93	0	Readout_terminal
lin	93	0	Readout_terminal
ear	93	0	Readout_terminal
adat	93	0	Readout_terminal
Pc	93	0	Readout_terminal
Mtor	93	0	Readout_terminal
CG9253	93	0	Readout_terminal
CG9004	93	0	Readout_terminal
CG5522	93	0	Readout_terminal
CG1815	93	0	Readout_terminal
CG16936	93	0	Readout_terminal
CG11329	93	0	Readout_terminal
CG10306	93	0	Readout_terminal
bocksbeutel	92	0	Readout_terminal
Mcm7	92	0	Readout_terminal
Edc3	92	0	Readout_terminal
CG8417	92	0	Readout_terminal
CG4857	92	0	Readout_terminal
CG3735	92	0	Readout_terminal
CG1789	92	0	Readout_terminal
CG16935	92	0	Readout_terminal
CG12753	92	0	Readout_terminal
CG11563	92	0	Readout_terminal
CG11107	92	0	Readout_terminal
lack	91	0	Readout_terminal
TfIIS	91	0	Readout_terminal
SC35	91	0	Readout_terminal
Pak3	91	0	Readout_terminal
Mcm5	91	0	Readout_terminal
His3.3B	91	0	Readout_terminal
CG9894	91	0	Readout_terminal
CG8617	91	0	Readout_terminal
CG7706	91	0	Readout_terminal
CG7593	91	0	Readout_terminal
CG4996	91	0	Readout_terminal
CG14650	91	0	Readout_terminal
scaf6	90	0	Readout_terminal
enok	90	0	Readout_terminal
Taf4	90	0	Readout_terminal
JhI-21	90	0	Readout_terminal
Int6	90	0	Readout_terminal
Cdc37	90	0	Readout_terminal
CG8841	90	0	Readout_terminal
CG5360	90	0	Readout_terminal
CG4289	90	0	Readout_terminal
CG31739	90	0	Readout_terminal
CG31357	90	0	Readout_terminal
CG14463	90	0	Readout_terminal
CG11975	90	0	Readout_terminal
yellow-f	89	0	Readout_terminal
put	89	0	Readout_terminal
l(2)37Cb	89	0	Readout_terminal
drk	89	0	Readout_terminal
Tango4	89	0	Readout_terminal
Sirt7	89	0	Readout_terminal
CkIalpha	89	0	Readout_terminal
Cdc42	89	0	Readout_terminal
CG9667	89	0	Readout_terminal
CG8950	89	0	Readout_terminal
CG6762	89	0	Readout_terminal
CG11417	89	0	Readout_terminal
CG11261	89	0	Readout_terminal
CG10584	89	0	Readout_terminal
muskelin	88	0	Readout_terminal
l(3)73Ah	88	0	Readout_terminal
U4-U6-60K	88	0	Readout_terminal
TppII	88	0	Readout_terminal
Su(z)12	88	0	Readout_terminal
Pitslre	88	0	Readout_terminal
Mkk4	88	0	Readout_terminal
Lsd-1	88	0	Readout_terminal
Ef1gamma	88	0	Readout_terminal
CG5451	88	0	Readout_terminal
CG4699	88	0	Readout_terminal
CG3415	88	0	Readout_terminal
CG15525	88	0	Readout_terminal
CG15087	88	0	Readout_terminal
CG14057	88	0	Readout_terminal
CG13090	88	0	Readout_terminal
mip130	87	0	Readout_terminal
gp210	87	0	Readout_terminal
fws	87	0	Readout_terminal
Tip60	87	0	Readout_terminal
Roc1a	87	0	Readout_terminal
Prp8	87	0	Readout_terminal
Pgi	87	0	Readout_terminal
Nup133	87	0	Readout_terminal
CG7265	87	0	Readout_terminal
CG6443	87	0	Readout_terminal
CG1965	87	0	Readout_terminal
CG1636	87	0	Readout_terminal
CG14074	87	0	Readout_terminal
sqd	86	0	Readout_terminal
phr6-4	86	0	Readout_terminal
Tao-1	86	0	Readout_terminal
Mapmodulin	86	0	Readout_terminal
CG7845	86	0	Readout_terminal
CG5273	86	0	Readout_terminal
CG4159	86	0	Readout_terminal
CG13142	86	0	Readout_terminal
CG11943	86	0	Readout_terminal
CG11808	86	0	Readout_terminal
CAP-D2	86	0	Readout_terminal
BubR1	86	0	Readout_terminal
cue	85	0	Readout_terminal
ana1	85	0	Readout_terminal
Taf10b	85	0	Readout_terminal
SdhC	85	0	Readout_terminal
Prosbeta7	85	0	Readout_terminal
MED22	85	0	Readout_terminal
Cortactin	85	0	Readout_terminal
CoRest	85	0	Readout_terminal
CG9548	85	0	Readout_terminal
CG5931	85	0	Readout_terminal
CG12112	85	0	Readout_terminal
CG11577	85	0	Readout_terminal
Sra-1	84	0	Readout_terminal
Pbp95	84	0	Readout_terminal
MED31	84	0	Readout_terminal
Cyp9f2	84	0	Readout_terminal
CG9601	84	0	Readout_terminal
CG5146	84	0	Readout_terminal
CG4078	84	0	Readout_terminal
CG33514	84	0	Readout_terminal
CG13255	84	0	Readout_terminal
CG13016	84	0	Readout_terminal
CG1109	84	0	Readout_terminal
CG10428	84	0	Readout_terminal
scny	83	0	Readout_terminal
iHog	83	0	Readout_terminal
Trax	83	0	Readout_terminal
Rpt4	83	0	Readout_terminal
Rbp2	83	0	Readout_terminal
Gcn2	83	0	Readout_terminal
CG6406	83	0	Readout_terminal
CG3402	83	0	Readout_terminal
CG32202	83	0	Readout_terminal
CG1896	83	0	Readout_terminal
CG14939	83	0	Readout_terminal
CG11266	83	0	Readout_terminal
snama	82	0	Readout_terminal
okr	82	0	Readout_terminal
l(3)76BDm	82	0	Readout_terminal
c(3)G	82	0	Readout_terminal
CG8949	82	0	Readout_terminal
CG5859	82	0	Readout_terminal
CG5390	82	0	Readout_terminal
CG4771	82	0	Readout_terminal
CG2004	82	0	Readout_terminal
CG13350	82	0	Readout_terminal
CG12316	82	0	Readout_terminal
CG11151	82	0	Readout_terminal
spd-2	81	0	Readout_terminal
Tbp	81	0	Readout_terminal
Rbf	81	0	Readout_terminal
Grip71	81	0	Readout_terminal
Fip1	81	0	Readout_terminal
Ef2b	81	0	Readout_terminal
CG9300	81	0	Readout_terminal
CG5664	81	0	Readout_terminal
CG4615	81	0	Readout_terminal
CG12213	81	0	Readout_terminal
CG11190	81	0	Readout_terminal
Aats-ile	81	0	Readout_terminal
vlc	80	0	Readout_terminal
nonA	80	0	Readout_terminal
ldbr	80	0	Readout_terminal
eIF3-S10	80	0	Readout_terminal
eIF-3p40	80	0	Readout_terminal
Su(var)3-3	80	0	Readout_terminal
Hlc	80	0	Readout_terminal
DLP	80	0	Readout_terminal
Cat	80	0	Readout_terminal
CG6650	80	0	Readout_terminal
CG5491	80	0	Readout_terminal
CG4553	80	0	Readout_terminal
CG3532	80	0	Readout_terminal
CG32479	80	0	Readout_terminal
CG1962	80	0	Readout_terminal
CG12877	80	0	Readout_terminal
rb	79	0	Readout_terminal
pcs	79	0	Readout_terminal
mus312	79	0	Readout_terminal
Rm62	79	0	Readout_terminal
Reps	79	0	Readout_terminal
REG	79	0	Readout_terminal
CG8176	79	0	Readout_terminal
CG4622	79	0	Readout_terminal
CG30394	79	0	Readout_terminal
CG11444	79	0	Readout_terminal
Aats-thr	79	0	Readout_terminal
fu	78	0	Readout_terminal
e(y)2	78	0	Readout_terminal
cdc16	78	0	Readout_terminal
RpLP0-like	78	0	Readout_terminal
RnrL	78	0	Readout_terminal
Rab35	78	0	Readout_terminal
Golgin84	78	0	Readout_terminal
CG9776	78	0	Readout_terminal
CG9143	78	0	Readout_terminal
CG5589	78	0	Readout_terminal
CG10984	78	0	Readout_terminal
twe	77	0	Readout_terminal
pst	77	0	Readout_terminal
cbc	77	0	Readout_terminal
bif	77	0	Readout_terminal
baz	77	0	Readout_terminal
Scm	77	0	Readout_terminal
Psf2	77	0	Readout_terminal
Ppt1	77	0	Readout_terminal
Pgk	77	0	Readout_terminal
Parg	77	0	Readout_terminal
Gem3	77	0	Readout_terminal
CG9773	77	0	Readout_terminal
CG7028	77	0	Readout_terminal
CG5934	77	0	Readout_terminal
CG5694	77	0	Readout_terminal
CG3434	77	0	Readout_terminal
rnh1	76	0	Readout_terminal
caz	76	0	Readout_terminal
MED23	76	0	Readout_terminal
CG8939	76	0	Readout_terminal
CG6409	76	0	Readout_terminal
CG4239	76	0	Readout_terminal
CG32095	76	0	Readout_terminal
CG1785	76	0	Readout_terminal
CG12702	76	0	Readout_terminal
Brf	76	0	Readout_terminal
pll	75	0	Readout_terminal
mei-S332	75	0	Readout_terminal
Ubqn	75	0	Readout_terminal
Psf1	75	0	Readout_terminal
PebIII	75	0	Readout_terminal
Moca-cyp	75	0	Readout_terminal
CG8232	75	0	Readout_terminal
CG8027	75	0	Readout_terminal
CG7338	75	0	Readout_terminal
CG2915	75	0	Readout_terminal
CG14814	75	0	Readout_terminal
CG12301	75	0	Readout_terminal
CG11866	75	0	Readout_terminal
CG10338	75	0	Readout_terminal
hk	74	0	Readout_terminal
heix	74	0	Readout_terminal
elgi	74	0	Readout_terminal
Trf2	74	0	Readout_terminal
Nelf-E	74	0	Readout_terminal
Eb1	74	0	Readout_terminal
CG7911	74	0	Readout_terminal
CG3680	74	0	Readout_terminal
CG3430	74	0	Readout_terminal
CG32043	74	0	Readout_terminal
CG18600	74	0	Readout_terminal
CG18081	74	0	Readout_terminal
CG14184	74	0	Readout_terminal
CG11164	74	0	Readout_terminal
Arf79F	74	0	Readout_terminal
yrt	73	0	Readout_terminal
eIF-3p66	73	0	Readout_terminal
eEF1delta	73	0	Readout_terminal
