# This file contains the list of genes (nodes) in the gene regulatory network
# of Bacillus subtilis.
# 
# The original network was built using the information available from
# 
# Sierro N, Makita Y, de Hoon M, Nakai K. DBTBS: a database of transcriptional
# regulation in Bacillus subtilis containing upstream intergenic conservation
# information. Nucleic acids research. 2008;36(Database issue):D93–6.
# doi:10.1093/nar/gkm910.
# 
# Columns:
# 1. genes name as it appears in the database
# 2. in-degree of that node (ignoring self-loops)
# 3. out degree of that node (ignoring self-loops)
# 4. the substructure of the network where the node is found: `Reservoir`,
# `Readout`, `Readout_terminal` or `Other`
# 
# 
Gene	in-degree	out-degree	type
ydfs	1	0	Readout_terminal
ydfr	1	0	Readout_terminal
ydbs	1	0	Readout_terminal
ydbn	1	0	Readout_terminal
ycnk	1	0	Readout_terminal
ycln	1	0	Readout_terminal
yclf	1	0	Readout_terminal
yckd	1	0	Readout_terminal
ycgt	1	0	Readout_terminal
ybfo	1	0	Readout_terminal
ybdo	1	0	Readout_terminal
ybdk	1	0	Readout_terminal
ybbb	1	0	Readout_terminal
yaaj	1	0	Readout_terminal
yaab	1	0	Readout_terminal
yaaa	1	0	Readout_terminal
xyna	1	0	Readout_terminal
xpac	1	0	Readout_terminal
veg	1	0	Readout_terminal
trnd-leu2	1	0	Readout_terminal
trnd-asn	1	0	Readout_terminal
tlpc	1	0	Readout_terminal
tlpb	1	0	Readout_terminal
tlpa	1	0	Readout_terminal
thdf	1	0	Readout_terminal
tetl	1	0	Readout_terminal
sspo	1	0	Readout_terminal
sspm	1	0	Readout_terminal
sspl	1	0	Readout_terminal
sspk	1	0	Readout_terminal
sspj	1	0	Readout_terminal
sspi	1	0	Readout_terminal
ssph	1	0	Readout_terminal
sspf	1	0	Readout_terminal
sspc	1	0	Readout_terminal
sppa	1	0	Readout_terminal
spovs	1	0	Readout_terminal
spoiiij	1	0	Readout_terminal
spoiiig	1	0	Readout_terminal
spoiiie	1	0	Readout_terminal
spo0m	1	0	Readout_terminal
spo0b	1	0	Readout_terminal
splb	1	0	Readout_terminal
spla	1	0	Readout_terminal
spee	1	0	Readout_terminal
sped	1	0	Readout_terminal
smf	1	0	Readout_terminal
sleb	1	0	Readout_terminal
seca	1	0	Readout_terminal
sdhc	1	0	Readout_terminal
scr	1	0	Readout_terminal
sbcd	1	0	Readout_terminal
rsbr	1	0	Readout_terminal
rrno-16s	1	0	Readout_terminal
rrnd-16s	1	0	Readout_terminal
rrnb-16s	1	0	Readout_terminal
rrna-16s	1	0	Readout_terminal
rpsd	1	0	Readout_terminal
rpoe	1	0	Readout_terminal
rpob	1	0	Readout_terminal
rpmh	1	0	Readout_terminal
rncs	1	0	Readout_terminal
rapf	1	0	Readout_terminal
rape	1	0	Readout_terminal
rapb	1	0	Readout_terminal
radc	1	0	Readout_terminal
pyrp	1	0	Readout_terminal
pyrg	1	0	Readout_terminal
pyrb	1	0	Readout_terminal
purt	1	0	Readout_terminal
ptsh	1	0	Readout_terminal
