# This file contains the list of genes (nodes) in the gene regulatory network
# of Homo sapiens.
# 
# The original network was built using the information available from
# 
# Gerstein MB, Kundaje A, Hariharan M, Landt SG, Yan KK, Cheng C, et al.
# Architecture of the human regulatory network derived from ENCODE data.
# Nature. 2012;489(7414):91–100. doi:10.1038/nature11245.
# 
# Columns:
# 1. genes name as it appears in the database
# 2. in-degree of that node (ignoring self-loops)
# 3. out degree of that node (ignoring self-loops)
# 4. the substructure of the network where the node is found: `Reservoir`,
# `Readout`, `Readout_terminal` or `Other`
# 
# 
Gene	in-degree	out-degree	type
FAM101A	1	0	Readout_terminal
FADS2	1	0	Readout_terminal
FAAH2	1	0	Readout_terminal
F2RL3	1	0	Readout_terminal
F12	1	0	Readout_terminal
EXOC6B	1	0	Readout_terminal
EXOC3	1	0	Readout_terminal
EXD2	1	0	Readout_terminal
ETV7	1	0	Readout_terminal
ETV2	1	0	Readout_terminal
ESAM	1	0	Readout_terminal
ERICH1	1	0	Readout_terminal
EPRS	1	0	Readout_terminal
EPHX4	1	0	Readout_terminal
EPHX2	1	0	Readout_terminal
ENY2	1	0	Readout_terminal
ENPP3	1	0	Readout_terminal
ENOSF1	1	0	Readout_terminal
EME2	1	0	Readout_terminal
ELP4	1	0	Readout_terminal
ELP2	1	0	Readout_terminal
ELMO3	1	0	Readout_terminal
EIF3M	1	0	Readout_terminal
EIF2AK2	1	0	Readout_terminal
EIF2AK1	1	0	Readout_terminal
EGFL7	1	0	Readout_terminal
EFHA1	1	0	Readout_terminal
EFCAB2	1	0	Readout_terminal
EFCAB10	1	0	Readout_terminal
EDC4	1	0	Readout_terminal
ECHDC1	1	0	Readout_terminal
ECH1	1	0	Readout_terminal
E4F1	1	0	Readout_terminal
DYNC1I2	1	0	Readout_terminal
DVL1	1	0	Readout_terminal
DUSP27	1	0	Readout_terminal
DUOXA2	1	0	Readout_terminal
DTWD1	1	0	Readout_terminal
DTD1	1	0	Readout_terminal
DSG4	1	0	Readout_terminal
DPP7	1	0	Readout_terminal
DPH3	1	0	Readout_terminal
DPEP3	1	0	Readout_terminal
DOC2B	1	0	Readout_terminal
DNASE1L3	1	0	Readout_terminal
DNAJC28	1	0	Readout_terminal
DNAJB8	1	0	Readout_terminal
DNAJA1	1	0	Readout_terminal
DNAI2	1	0	Readout_terminal
DNAI1	1	0	Readout_terminal
DNAH9	1	0	Readout_terminal
DNAH1	1	0	Readout_terminal
DMRTA1	1	0	Readout_terminal
DMAP1	1	0	Readout_terminal
DLEU2	1	0	Readout_terminal
DLEU1	1	0	Readout_terminal
DKFZp761E198	1	0	Readout_terminal
DKFZP434K028	1	0	Readout_terminal
DISC2	1	0	Readout_terminal
DIS3L	1	0	Readout_terminal
DHX57	1	0	Readout_terminal
DHX38	1	0	Readout_terminal
DFNB59	1	0	Readout_terminal
DENND3	1	0	Readout_terminal
DEFB136	1	0	Readout_terminal
DEFB1	1	0	Readout_terminal
DEAF1	1	0	Readout_terminal
DDX12	1	0	Readout_terminal
DDRGK1	1	0	Readout_terminal
DCUN1D5	1	0	Readout_terminal
DCTPP1	1	0	Readout_terminal
DCAF13	1	0	Readout_terminal
DBX1	1	0	Readout_terminal
DAPK3	1	0	Readout_terminal
DAO	1	0	Readout_terminal
DACH2	1	0	Readout_terminal
CYP4F3	1	0	Readout_terminal
CYP4B1	1	0	Readout_terminal
CYP39A1	1	0	Readout_terminal
CYP27C1	1	0	Readout_terminal
CYP27A1	1	0	Readout_terminal
CYP26C1	1	0	Readout_terminal
CYHR1	1	0	Readout_terminal
CYBA	1	0	Readout_terminal
CXorf58	1	0	Readout_terminal
CXorf38	1	0	Readout_terminal
CXorf27	1	0	Readout_terminal
CWC22	1	0	Readout_terminal
CUZD1	1	0	Readout_terminal
CTSW	1	0	Readout_terminal
CTR9	1	0	Readout_terminal
CTPS	1	0	Readout_terminal
CT45A1	1	0	Readout_terminal
CST9	1	0	Readout_terminal
CRYM	1	0	Readout_terminal
CRYBB2P1	1	0	Readout_terminal
CRYBB1	1	0	Readout_terminal
CRNN	1	0	Readout_terminal
CRIP2	1	0	Readout_terminal
CRELD2	1	0	Readout_terminal
CRADD	1	0	Readout_terminal
CRABP2	1	0	Readout_terminal
CPZ	1	0	Readout_terminal
CPT1B	1	0	Readout_terminal
CPNE7	1	0	Readout_terminal
CPN1	1	0	Readout_terminal
COX5B	1	0	Readout_terminal
COX4I1	1	0	Readout_terminal
COPG2	1	0	Readout_terminal
COL6A4P1	1	0	Readout_terminal
COL6A2	1	0	Readout_terminal
COL29A1	1	0	Readout_terminal
COG7	1	0	Readout_terminal
CNTROB	1	0	Readout_terminal
CNDP2	1	0	Readout_terminal
CMAS	1	0	Readout_terminal
CLSPN	1	0	Readout_terminal
CLMN	1	0	Readout_terminal
CLECL1	1	0	Readout_terminal
CLEC9A	1	0	Readout_terminal
CLEC2L	1	0	Readout_terminal
CLEC11A	1	0	Readout_terminal
CLDND2	1	0	Readout_terminal
CKMT1B	1	0	Readout_terminal
CKAP2L	1	0	Readout_terminal
CISD3	1	0	Readout_terminal
CHTF18	1	0	Readout_terminal
CHST6	1	0	Readout_terminal
CHST13	1	0	Readout_terminal
CHPT1	1	0	Readout_terminal
CHEK2	1	0	Readout_terminal
CHCHD3	1	0	Readout_terminal
CFLP1	1	0	Readout_terminal
CEP72	1	0	Readout_terminal
CEP192	1	0	Readout_terminal
CENPW	1	0	Readout_terminal
CECR4	1	0	Readout_terminal
CEACAM16	1	0	Readout_terminal
CDO1	1	0	Readout_terminal
CDNF	1	0	Readout_terminal
CDKN3	1	0	Readout_terminal
CDK5RAP2	1	0	Readout_terminal
CDK5RAP1	1	0	Readout_terminal
CDK20	1	0	Readout_terminal
CDCA2	1	0	Readout_terminal
CDC16	1	0	Readout_terminal
CD99	1	0	Readout_terminal
CD58	1	0	Readout_terminal
CD52	1	0	Readout_terminal
CD46	1	0	Readout_terminal
CD3E	1	0	Readout_terminal
CD38	1	0	Readout_terminal
CD300LF	1	0	Readout_terminal
CD300C	1	0	Readout_terminal
CCT2	1	0	Readout_terminal
CCS	1	0	Readout_terminal
CCRL2	1	0	Readout_terminal
CCL8	1	0	Readout_terminal
CCL4L2	1	0	Readout_terminal
CCL3L1	1	0	Readout_terminal
CCL28	1	0	Readout_terminal
CCL27	1	0	Readout_terminal
CCDC85C	1	0	Readout_terminal
CCDC84	1	0	Readout_terminal
CCDC77	1	0	Readout_terminal
CCDC66	1	0	Readout_terminal
CCDC53	1	0	Readout_terminal
CCDC38	1	0	Readout_terminal
CCDC28A	1	0	Readout_terminal
CCDC150	1	0	Readout_terminal
CCDC15	1	0	Readout_terminal
CCDC144A	1	0	Readout_terminal
CCDC141	1	0	Readout_terminal
CCDC127	1	0	Readout_terminal
CCDC112	1	0	Readout_terminal
CCDC109B	1	0	Readout_terminal
CCDC106	1	0	Readout_terminal
CBY3	1	0	Readout_terminal
CBY1	1	0	Readout_terminal
CBS	1	0	Readout_terminal
CATSPER2P1	1	0	Readout_terminal
CASP4	1	0	Readout_terminal
CASP1	1	0	Readout_terminal
CARD18	1	0	Readout_terminal
CARD17	1	0	Readout_terminal
CARD16	1	0	Readout_terminal
CALR3	1	0	Readout_terminal
CACNG7	1	0	Readout_terminal
CACNA1S	1	0	Readout_terminal
CA11	1	0	Readout_terminal
C9orf96	1	0	Readout_terminal
C9orf95	1	0	Readout_terminal
C9orf84	1	0	Readout_terminal
C9orf70	1	0	Readout_terminal
C9orf68	1	0	Readout_terminal
C9orf53	1	0	Readout_terminal
C9orf5	1	0	Readout_terminal
C9orf46	1	0	Readout_terminal
C9orf44	1	0	Readout_terminal
C9orf41	1	0	Readout_terminal
C9orf171	1	0	Readout_terminal
C9orf16	1	0	Readout_terminal
C9orf142	1	0	Readout_terminal
C9orf139	1	0	Readout_terminal
C9orf135	1	0	Readout_terminal
C9orf122	1	0	Readout_terminal
C9orf119	1	0	Readout_terminal
C9orf117	1	0	Readout_terminal
C9ORF89	1	0	Readout_terminal
C9ORF85	1	0	Readout_terminal
C9ORF68	1	0	Readout_terminal
C9ORF64	1	0	Readout_terminal
C9ORF21	1	0	Readout_terminal
C8orf86	1	0	Readout_terminal
C8orf80	1	0	Readout_terminal
C8orf77	1	0	Readout_terminal
C8orf74	1	0	Readout_terminal
C8orf59	1	0	Readout_terminal
C8orf48	1	0	Readout_terminal
C8orf42	1	0	Readout_terminal
C8orf31	1	0	Readout_terminal
C8ORF41	1	0	Readout_terminal
C7orf60	1	0	Readout_terminal
C7orf47	1	0	Readout_terminal
C7orf46	1	0	Readout_terminal
C7orf45	1	0	Readout_terminal
C7orf31	1	0	Readout_terminal
C7orf11	1	0	Readout_terminal
C7orf10	1	0	Readout_terminal
C7ORF55	1	0	Readout_terminal
C7ORF50	1	0	Readout_terminal
C7ORF25	1	0	Readout_terminal
C6orf64	1	0	Readout_terminal
C6orf35	1	0	Readout_terminal
C6orf25	1	0	Readout_terminal
C6orf227	1	0	Readout_terminal
C6orf226	1	0	Readout_terminal
C6orf223	1	0	Readout_terminal
C6orf204	1	0	Readout_terminal
C6orf203	1	0	Readout_terminal
C6orf176	1	0	Readout_terminal
C6orf164	1	0	Readout_terminal
C6orf162	1	0	Readout_terminal
C6orf150	1	0	Readout_terminal
C6orf145	1	0	Readout_terminal
C6orf136	1	0	Readout_terminal
C6orf129	1	0	Readout_terminal
C6orf125	1	0	Readout_terminal
C6orf106	1	0	Readout_terminal
C6orf10	1	0	Readout_terminal
C5orf62	1	0	Readout_terminal
C5orf55	1	0	Readout_terminal
C5orf36	1	0	Readout_terminal
C5orf34	1	0	Readout_terminal
C5orf24	1	0	Readout_terminal
C4orf41	1	0	Readout_terminal
C4orf32	1	0	Readout_terminal
C4orf10	1	0	Readout_terminal
C4ORF43	1	0	Readout_terminal
C3orf63	1	0	Readout_terminal
C3orf59	1	0	Readout_terminal
C3orf58	1	0	Readout_terminal
C3orf57	1	0	Readout_terminal
C3orf54	1	0	Readout_terminal
C3orf49	1	0	Readout_terminal
C3orf37	1	0	Readout_terminal
C3orf34	1	0	Readout_terminal
C3orf33	1	0	Readout_terminal
C3orf31	1	0	Readout_terminal
C3orf21	1	0	Readout_terminal
C3orf17	1	0	Readout_terminal
C3orf1	1	0	Readout_terminal
C2orf85	1	0	Readout_terminal
C2orf74	1	0	Readout_terminal
C2orf72	1	0	Readout_terminal
C2orf64	1	0	Readout_terminal
C2orf54	1	0	Readout_terminal
C2orf43	1	0	Readout_terminal
C2orf29	1	0	Readout_terminal
C2ORF79	1	0	Readout_terminal
C2ORF15	1	0	Readout_terminal
C2CD4C	1	0	Readout_terminal
C22orf45	1	0	Readout_terminal
C22orf28	1	0	Readout_terminal
C21orf70	1	0	Readout_terminal
C21orf67	1	0	Readout_terminal
C21orf57	1	0	Readout_terminal
C21orf45	1	0	Readout_terminal
C21orf2	1	0	Readout_terminal
C21orf125	1	0	Readout_terminal
C21orf122	1	0	Readout_terminal
C21orf119	1	0	Readout_terminal
C20orf4	1	0	Readout_terminal
C20orf26	1	0	Readout_terminal
C20orf203	1	0	Readout_terminal
C20orf196	1	0	Readout_terminal
C20orf151	1	0	Readout_terminal
C20orf144	1	0	Readout_terminal
C20orf117	1	0	Readout_terminal
C20ORF29	1	0	Readout_terminal
C1orf85	1	0	Readout_terminal
C1orf84	1	0	Readout_terminal
C1orf61	1	0	Readout_terminal
C1orf59	1	0	Readout_terminal
C1orf57	1	0	Readout_terminal
C1orf52	1	0	Readout_terminal
C1orf51	1	0	Readout_terminal
C1orf50	1	0	Readout_terminal
C1orf31	1	0	Readout_terminal
C1orf204	1	0	Readout_terminal
C1orf194	1	0	Readout_terminal
C1orf190	1	0	Readout_terminal
C1orf172	1	0	Readout_terminal
C1orf168	1	0	Readout_terminal
C1orf131	1	0	Readout_terminal
C1orf125	1	0	Readout_terminal
C1orf122	1	0	Readout_terminal
C1orf115	1	0	Readout_terminal
C1orf104	1	0	Readout_terminal
C1QBP	1	0	Readout_terminal
C1ORF57	1	0	Readout_terminal
C1ORF38	1	0	Readout_terminal
C1ORF201	1	0	Readout_terminal
C1ORF186	1	0	Readout_terminal
C1ORF146	1	0	Readout_terminal
C19orf63	1	0	Readout_terminal
C19orf56	1	0	Readout_terminal
C19orf44	1	0	Readout_terminal
C19orf42	1	0	Readout_terminal
C19orf36	1	0	Readout_terminal
C19orf28	1	0	Readout_terminal
C19orf25	1	0	Readout_terminal
C19orf22	1	0	Readout_terminal
C19ORF60	1	0	Readout_terminal
C19ORF55	1	0	Readout_terminal
C18orf8	1	0	Readout_terminal
C18orf32	1	0	Readout_terminal
C18orf21	1	0	Readout_terminal
C18ORF26	1	0	Readout_terminal
C17orf97	1	0	Readout_terminal
C17orf95	1	0	Readout_terminal
C17orf80	1	0	Readout_terminal
C17orf78	1	0	Readout_terminal
C17orf72	1	0	Readout_terminal
C17orf71	1	0	Readout_terminal
C17orf70	1	0	Readout_terminal
C17orf61	1	0	Readout_terminal
C17orf57	1	0	Readout_terminal
C17orf53	1	0	Readout_terminal
C17orf48	1	0	Readout_terminal
C17orf42	1	0	Readout_terminal
C17orf39	1	0	Readout_terminal
C17orf108	1	0	Readout_terminal
C17orf106	1	0	Readout_terminal
C17orf103	1	0	Readout_terminal
C17ORF80	1	0	Readout_terminal
C16orf88	1	0	Readout_terminal
C16orf86	1	0	Readout_terminal
C16orf81	1	0	Readout_terminal
C16orf7	1	0	Readout_terminal
C16orf63	1	0	Readout_terminal
C16orf62	1	0	Readout_terminal
C16orf55	1	0	Readout_terminal
C16orf48	1	0	Readout_terminal
C16orf3	1	0	Readout_terminal
C16ORF54	1	0	Readout_terminal
C15orf48	1	0	Readout_terminal
C15orf33	1	0	Readout_terminal
C15orf27	1	0	Readout_terminal
C14orf45	1	0	Readout_terminal
C14orf28	1	0	Readout_terminal
C14orf2	1	0	Readout_terminal
C14orf179	1	0	Readout_terminal
C14orf153	1	0	Readout_terminal
C14orf149	1	0	Readout_terminal
C14orf143	1	0	Readout_terminal
C14orf135	1	0	Readout_terminal
C14ORF73	1	0	Readout_terminal
C14ORF50	1	0	Readout_terminal
C14ORF115	1	0	Readout_terminal
C13orf37	1	0	Readout_terminal
C13orf34	1	0	Readout_terminal
C13orf31	1	0	Readout_terminal
C13orf27	1	0	Readout_terminal
C13orf23	1	0	Readout_terminal
C13orf1	1	0	Readout_terminal
C13ORF35	1	0	Readout_terminal
C12orf73	1	0	Readout_terminal
C12orf71	1	0	Readout_terminal
C12orf70	1	0	Readout_terminal
C12orf65	1	0	Readout_terminal
C12orf48	1	0	Readout_terminal
C12orf43	1	0	Readout_terminal
C12orf23	1	0	Readout_terminal
C12orf10	1	0	Readout_terminal
C12ORF71	1	0	Readout_terminal
C11orf95	1	0	Readout_terminal
C11orf83	1	0	Readout_terminal
C11orf80	1	0	Readout_terminal
C11orf74	1	0	Readout_terminal
C11orf51	1	0	Readout_terminal
C11orf49	1	0	Readout_terminal
C11orf48	1	0	Readout_terminal
C11orf35	1	0	Readout_terminal
C11orf34	1	0	Readout_terminal
C11orf31	1	0	Readout_terminal
C11orf21	1	0	Readout_terminal
C11orf20	1	0	Readout_terminal
C10orf71	1	0	Readout_terminal
C10orf62	1	0	Readout_terminal
C10orf54	1	0	Readout_terminal
C10orf35	1	0	Readout_terminal
C10orf25	1	0	Readout_terminal
C10orf140	1	0	Readout_terminal
C10orf128	1	0	Readout_terminal
C10orf111	1	0	Readout_terminal
C10ORF82	1	0	Readout_terminal
C10ORF129	1	0	Readout_terminal
BZW1L1	1	0	Readout_terminal
BTNL9	1	0	Readout_terminal
BTNL2	1	0	Readout_terminal
BTN3A1	1	0	Readout_terminal
BTN2A2	1	0	Readout_terminal
BTG4	1	0	Readout_terminal
BTBD17	1	0	Readout_terminal
BSND	1	0	Readout_terminal
BOKAS	1	0	Readout_terminal
BMP5	1	0	Readout_terminal
BHLHA15	1	0	Readout_terminal
BFSP2	1	0	Readout_terminal
BEX2	1	0	Readout_terminal
BDNFOS	1	0	Readout_terminal
BDKRB1	1	0	Readout_terminal
BCS1L	1	0	Readout_terminal
BCL7C	1	0	Readout_terminal
BCL2L10	1	0	Readout_terminal
BCHE	1	0	Readout_terminal
BCDIN3D	1	0	Readout_terminal
BCAS2	1	0	Readout_terminal
BCAP31	1	0	Readout_terminal
BATF3	1	0	Readout_terminal
BANF2	1	0	Readout_terminal
BANF1	1	0	Readout_terminal
BAIAP2L1	1	0	Readout_terminal
BAG6	1	0	Readout_terminal
B4GALNT3	1	0	Readout_terminal
B3GNT7	1	0	Readout_terminal
AVPR2	1	0	Readout_terminal
AURKB	1	0	Readout_terminal
ATXN1L	1	0	Readout_terminal
ATP9B	1	0	Readout_terminal
ATP6AP1	1	0	Readout_terminal
ATP5SL	1	0	Readout_terminal
ATP5O	1	0	Readout_terminal
ATP2C2	1	0	Readout_terminal
ATOX1	1	0	Readout_terminal
ATIC	1	0	Readout_terminal
ATG7	1	0	Readout_terminal
ATE1	1	0	Readout_terminal
ASPG	1	0	Readout_terminal
ASMTL	1	0	Readout_terminal
ARV1	1	0	Readout_terminal
ARSG	1	0	Readout_terminal
ARRDC5	1	0	Readout_terminal
ARNTL2	1	0	Readout_terminal
ARMC4	1	0	Readout_terminal
ARID5A	1	0	Readout_terminal
ARHGEF19	1	0	Readout_terminal
ARHGDIB	1	0	Readout_terminal
ARHGAP4	1	0	Readout_terminal
ARHGAP39	1	0	Readout_terminal
ARHGAP25	1	0	Readout_terminal
ARG2	1	0	Readout_terminal
AQP8	1	0	Readout_terminal
APOL6	1	0	Readout_terminal
APOL2	1	0	Readout_terminal
APOBEC3D	1	0	Readout_terminal
APOBEC3B	1	0	Readout_terminal
APCDD1L	1	0	Readout_terminal
AP000907.1	1	0	Readout_terminal
ANKRD9	1	0	Readout_terminal
ANKRD33B	1	0	Readout_terminal
ANKRD18A	1	0	Readout_terminal
ANGPTL5	1	0	Readout_terminal
ANGPT4	1	0	Readout_terminal
ANAPC7	1	0	Readout_terminal
ANAPC13	1	0	Readout_terminal
AMACR	1	0	Readout_terminal
AMAC1L3	1	0	Readout_terminal
ALPP	1	0	Readout_terminal
ALPK2	1	0	Readout_terminal
ALKBH4	1	0	Readout_terminal
ALKBH3	1	0	Readout_terminal
ALG5	1	0	Readout_terminal
ALG11	1	0	Readout_terminal
ALDH3A1	1	0	Readout_terminal
ALDH2	1	0	Readout_terminal
ALDH16A1	1	0	Readout_terminal
ALAS2	1	0	Readout_terminal
ALAS1	1	0	Readout_terminal
AL445665.1	1	0	Readout_terminal
AKR1E2	1	0	Readout_terminal
AKR1C2	1	0	Readout_terminal
AKR1B10	1	0	Readout_terminal
AKR1B1	1	0	Readout_terminal
AKAP8	1	0	Readout_terminal
AIFM1	1	0	Readout_terminal
AHSP	1	0	Readout_terminal
AHSA1	1	0	Readout_terminal
AHNAK2	1	0	Readout_terminal
AGPAT6	1	0	Readout_terminal
AFG3L2	1	0	Readout_terminal
AFG3L1	1	0	Readout_terminal
AES	1	0	Readout_terminal
ADSSL1	1	0	Readout_terminal
ADORA3	1	0	Readout_terminal
ADI1	1	0	Readout_terminal
ADCK2	1	0	Readout_terminal
ADAMTSL4	1	0	Readout_terminal
ADAMTSL2	1	0	Readout_terminal
ADAMTS12	1	0	Readout_terminal
ADAM22	1	0	Readout_terminal
ACYP1	1	0	Readout_terminal
ACTR3C	1	0	Readout_terminal
ACSF3	1	0	Readout_terminal
ACSBG2	1	0	Readout_terminal
ACPT	1	0	Readout_terminal
ACP5	1	0	Readout_terminal
ACOT12	1	0	Readout_terminal
ACOT1	1	0	Readout_terminal
ACD	1	0	Readout_terminal
ACCS	1	0	Readout_terminal
ACCN3	1	0	Readout_terminal
ACAD8	1	0	Readout_terminal
ACAA2	1	0	Readout_terminal
ACAA1	1	0	Readout_terminal
AC145350.2	1	0	Readout_terminal
AC138907.1	1	0	Readout_terminal
AC133485.1	1	0	Readout_terminal
AC124312.1	1	0	Readout_terminal
AC104650.1	1	0	Readout_terminal
AC069214.1	1	0	Readout_terminal
AC010507.1	1	0	Readout_terminal
ABL2	1	0	Readout_terminal
ABCC11	1	0	Readout_terminal
ABCA5	1	0	Readout_terminal
ABCA4	1	0	Readout_terminal
ABCA10	1	0	Readout_terminal
AANAT	1	0	Readout_terminal
A1CF	1	0	Readout_terminal
hsa-miR-340	0	956	Other
hsa-miR-607	0	865	Other
hsa-miR-524-5p	0	863	Other
hsa-miR-137	1	854	Other
hsa-miR-27a	0	849	Other
hsa-miR-182	0	835	Other
hsa-miR-590-3p	0	788	Other
TAF1	0	764	Other
hsa-miR-23a	0	729	Other
hsa-miR-218	0	692	Other
hsa-miR-29a	0	686	Other
hsa-miR-570	0	678	Other
hsa-miR-548p	0	674	Other
hsa-miR-519a	0	636	Other
hsa-miR-548d-3p	0	634	Other
hsa-miR-513a-5p	0	631	Other
hsa-miR-548n	0	612	Other
POL2	0	603	Other
hsa-miR-202	0	594	Other
hsa-miR-646	0	585	Other
hsa-miR-495	0	567	Other
hsa-miR-655	0	563	Other
hsa-miR-203	0	555	Other
hsa-miR-1200	0	553	Other
hsa-miR-181a	0	551	Other
hsa-miR-520d-5p	0	550	Other
hsa-miR-1283	0	546	Other
hsa-miR-200b	0	543	Other
hsa-miR-656	0	532	Other
hsa-miR-545	0	532	Other
hsa-miR-186	0	523	Other
hsa-miR-448	0	520	Other
hsa-miR-518a-5p	0	514	Other
hsa-miR-450b-5p	0	506	Other
hsa-miR-561	0	502	Other
hsa-miR-543	0	496	Other
REST	1	492	Other
hsa-miR-96	0	490	Other
hsa-miR-582-5p	0	483	Other
hsa-miR-148a	0	477	Other
hsa-miR-30b	0	472	Other
hsa-miR-579	0	464	Other
hsa-miR-513a-3p	0	462	Other
hsa-miR-141	0	462	Other
hsa-miR-103	0	459	Other
hsa-miR-659	0	455	Other
hsa-miR-506	0	449	Other
hsa-miR-875-3p	0	435	Other
hsa-miR-369-3p	0	433	Other
hsa-miR-539	0	430	Other
hsa-miR-410	0	419	Other
hsa-miR-320a	0	416	Other
hsa-miR-520f	0	412	Other
hsa-miR-1305	0	409	Other
hsa-miR-125b	0	408	Other
hsa-miR-513b	0	406	Other
hsa-miR-664	0	404	Other
hsa-miR-214	0	404	Other
hsa-miR-1827	0	404	Other
hsa-miR-520g	0	400	Other
hsa-miR-26a	0	391	Other
hsa-miR-576-5p	0	387	Other
hsa-miR-138	0	386	Other
hsa-miR-1299	0	385	Other
hsa-miR-922	0	383	Other
hsa-miR-374a	0	378	Other
hsa-miR-577	0	368	Other
hsa-miR-377	0	365	Other
hsa-miR-204	0	360	Other
hsa-miR-494	0	358	Other
hsa-miR-498	0	357	Other
hsa-miR-323-3p	0	355	Other
hsa-miR-641	1	352	Other
hsa-miR-586	0	346	Other
hsa-miR-511	0	345	Other
hsa-miR-548g	0	344	Other
hsa-miR-544	0	340	Other
hsa-miR-519d	0	335	Other
hsa-miR-767-5p	0	329	Other
hsa-miR-889	0	325	Other
hsa-miR-548l	0	324	Other
hsa-miR-587	0	320	Other
hsa-miR-548k	0	319	Other
hsa-miR-548e	0	315	Other
hsa-miR-940	0	311	Other
hsa-miR-298	0	308	Other
hsa-miR-1184	0	308	Other
hsa-miR-199a-5p	0	307	Other
hsa-miR-568	0	305	Other
hsa-miR-1284	0	292	Other
hsa-miR-1271	0	292	Other
hsa-miR-199a-3p	0	291	Other
hsa-miR-1825	0	291	Other
hsa-miR-105	0	291	Other
hsa-miR-183	0	290	Other
hsa-miR-16	0	290	Other
hsa-miR-205	0	288	Other
hsa-miR-30e	0	280	Other
hsa-miR-768-3p	0	276	Other
hsa-miR-942	0	274	Other
hsa-miR-507	0	274	Other
hsa-miR-503	0	274	Other
hsa-miR-515-5p	0	272	Other
hsa-miR-34a	0	272	Other
hsa-miR-421	0	268	Other
hsa-miR-149	0	263	Other
hsa-miR-485-3p	0	261	Other
hsa-miR-143	0	261	Other
hsa-miR-32	0	260	Other
hsa-miR-499-3p	0	256	Other
hsa-miR-33a	0	256	Other
hsa-miR-1252	0	255	Other
hsa-miR-603	0	254	Other
hsa-miR-1264	0	254	Other
hsa-miR-556-3p	0	250	Other
hsa-miR-512-3p	0	248	Other
hsa-miR-140-5p	0	247	Other
hsa-miR-548a-3p	0	245	Other
hsa-miR-139-5p	0	245	Other
hsa-miR-1236	0	245	Other
hsa-miR-1324	0	240	Other
hsa-miR-140-3p	0	239	Other
hsa-miR-381	0	237	Other
hsa-miR-370	0	237	Other
hsa-miR-522	0	236	Other
hsa-miR-224	0	235	Other
hsa-miR-548o	0	233	Other
SETDB1	5	232	Other
hsa-miR-888	0	232	Other
hsa-miR-31	0	232	Other
hsa-miR-15a	0	231	Other
hsa-miR-802	0	230	Other
hsa-miR-1301	0	230	Other
hsa-miR-1274a	0	230	Other
hsa-miR-578	0	229	Other
hsa-miR-516b	0	229	Other
hsa-miR-936	0	225	Other
hsa-miR-34b	0	225	Other
hsa-miR-623	0	221	Other
hsa-miR-1300	0	221	Other
hsa-miR-516a-3p	0	219	Other
hsa-miR-1183	0	219	Other
hsa-miR-513c	0	218	Other
hsa-miR-1276	0	218	Other
hsa-miR-580	0	217	Other
hsa-miR-548m	0	217	Other
hsa-miR-508-3p	0	217	Other
hsa-miR-429	0	217	Other
hsa-miR-380	0	217	Other
hsa-miR-488	0	214	Other
hsa-miR-634	0	213	Other
hsa-miR-188-3p	0	213	Other
hsa-miR-499-5p	0	212	Other
hsa-miR-665	0	211	Other
hsa-let-7d	0	209	Other
hsa-miR-569	0	208	Other
hsa-miR-671-5p	0	206	Other
hsa-miR-433	0	206	Other
hsa-miR-452	0	204	Other
hsa-miR-223	0	202	Other
hsa-miR-583	0	201	Other
hsa-miR-767-3p	0	200	Other
hsa-miR-600	0	200	Other
hsa-miR-891b	0	199	Other
hsa-miR-593	0	199	Other
hsa-miR-1290	0	199	Other
hsa-miR-491-3p	0	197	Other
hsa-miR-371-5p	0	197	Other
hsa-miR-485-5p	0	196	Other
hsa-miR-1253	1	195	Other
hsa-miR-1294	0	195	Other
hsa-miR-324-3p	0	193	Other
hsa-miR-220c	0	193	Other
hsa-miR-1179	0	192	Other
hsa-miR-514	0	190	Other
hsa-miR-455-3p	0	189	Other
hsa-miR-613	0	188	Other
hsa-miR-608	0	188	Other
hsa-miR-509-3-5p	0	188	Other
hsa-miR-486-3p	0	188	Other
NANOG	1	187	Other
hsa-miR-765	0	187	Other
hsa-miR-647	0	186	Other
hsa-miR-622	0	186	Other
hsa-miR-633	0	185	Other
hsa-miR-384	0	183	Other
hsa-miR-624	0	181	Other
hsa-miR-1202	0	179	Other
hsa-miR-892a	0	178	Other
hsa-miR-299-5p	0	178	Other
hsa-miR-1291	0	178	Other
hsa-miR-558	0	177	Other
hsa-miR-1256	0	176	Other
hsa-miR-1237	0	176	Other
hsa-miR-873	0	175	Other
hsa-miR-520a-5p	0	175	Other
hsa-miR-500	0	174	Other
hsa-miR-412	0	174	Other
hsa-miR-605	0	172	Other
hsa-miR-892b	0	170	Other
hsa-miR-198	0	170	Other
hsa-miR-1321	0	169	Other
hsa-miR-642	0	168	Other
hsa-miR-588	0	168	Other
hsa-miR-342-3p	0	168	Other
hsa-miR-301a	0	168	Other
hsa-miR-409-3p	0	167	Other
hsa-miR-935	0	165	Other
hsa-miR-302f	0	165	Other
hsa-miR-1303	0	165	Other
hsa-miR-181d	0	163	Other
hsa-miR-548b-3p	0	162	Other
hsa-miR-532-3p	0	162	Other
hsa-miR-372	0	159	Other
hsa-miR-127-5p	0	159	Other
hsa-miR-542-3p	0	156	Other
hsa-miR-376c	0	156	Other
hsa-miR-628-5p	0	155	Other
hsa-miR-221	0	154	Other
hsa-miR-222	0	152	Other
hsa-miR-188-5p	0	151	Other
hsa-miR-874	0	150	Other
