# This file contains the list of genes (nodes) in the gene regulatory network
# of Escherichia coli.
# 
# The original network was built using the information available from
# 
# Keseler IM, Collado-Vides J, Santos-Zavaleta A, Peralta-Gil M, Gama-Castro S,
# Muñiz-Rascado L, et al. EcoCyc: a comprehensive database of Escherichia coli
# biology. Nucleic acids research. 2011;39(Database issue):D583–90.
# doi:10.1093/nar/gkq1143.
# 
# Columns:
# 1. genes name as it appears in the database
# 2. in-degree of that node (ignoring self-loops)
# 3. out degree of that node (ignoring self-loops)
# 4. the substructure of the network where the node is found: `Reservoir`,
# `Readout`, `Readout_terminal` or `Other`
# 
# 
Gene	in-degree	out-degree	type
ydiU	1	0	Readout_terminal
ydiN	1	0	Readout_terminal
ydiM	1	0	Readout_terminal
ydiE	1	0	Readout_terminal
ydiB	1	0	Readout_terminal
ydhS	1	0	Readout_terminal
ydhQ	1	0	Readout_terminal
ydhL	1	0	Readout_terminal
ydhK	1	0	Readout_terminal
ydhJ	1	0	Readout_terminal
ydhI	1	0	Readout_terminal
ydhB	1	0	Readout_terminal
ydgJ	1	0	Readout_terminal
ydgH	1	0	Readout_terminal
ydgD	1	0	Readout_terminal
ydgC	1	0	Readout_terminal
ydfO	1	0	Readout_terminal
ydfK	1	0	Readout_terminal
ydeR	1	0	Readout_terminal
ydeE	1	0	Readout_terminal
ydeA	1	0	Readout_terminal
yddW	1	0	Readout_terminal
yddG	1	0	Readout_terminal
yddE	1	0	Readout_terminal
yddB	1	0	Readout_terminal
ydcZ	1	0	Readout_terminal
ydcY	1	0	Readout_terminal
ydcW	1	0	Readout_terminal
ydcV	1	0	Readout_terminal
ydcU	1	0	Readout_terminal
ydcT	1	0	Readout_terminal
ydcS	1	0	Readout_terminal
ydcP	1	0	Readout_terminal
ydcN	1	0	Readout_terminal
ydcK	1	0	Readout_terminal
ydcJ	1	0	Readout_terminal
ydcI	1	0	Readout_terminal
ydcA	1	0	Readout_terminal
ydbL	1	0	Readout_terminal
ydbK	1	0	Readout_terminal
ydbJ	1	0	Readout_terminal
ydbH	1	0	Readout_terminal
ydbC	1	0	Readout_terminal
ydaY	1	0	Readout_terminal
ydaE	1	0	Readout_terminal
ycjZ	1	0	Readout_terminal
ycjY	1	0	Readout_terminal
ycjX	1	0	Readout_terminal
ycjW	1	0	Readout_terminal
ycjF	1	0	Readout_terminal
yciZ	1	0	Readout_terminal
yciX	1	0	Readout_terminal
yciW	1	0	Readout_terminal
yciC	1	0	Readout_terminal
yciA	1	0	Readout_terminal
ychQ	1	0	Readout_terminal
ychN	1	0	Readout_terminal
ychF	1	0	Readout_terminal
ychE	1	0	Readout_terminal
ychA	1	0	Readout_terminal
ycgY	1	0	Readout_terminal
ycgX	1	0	Readout_terminal
ycgV	1	0	Readout_terminal
ycgJ	1	0	Readout_terminal
ycgG	1	0	Readout_terminal
ycfZ	1	0	Readout_terminal
ycfT	1	0	Readout_terminal
ycfP	1	0	Readout_terminal
ycfL	1	0	Readout_terminal
ycfJ	1	0	Readout_terminal
yceQ	1	0	Readout_terminal
yceM	1	0	Readout_terminal
ycdZ	1	0	Readout_terminal
ycdT	1	0	Readout_terminal
yccJ	1	0	Readout_terminal
yccE	1	0	Readout_terminal
ycbZ	1	0	Readout_terminal
ycbV	1	0	Readout_terminal
ycbU	1	0	Readout_terminal
ycbF	1	0	Readout_terminal
ycaR	1	0	Readout_terminal
ycaM	1	0	Readout_terminal
ybjS	1	0	Readout_terminal
ybjP	1	0	Readout_terminal
ybjM	1	0	Readout_terminal
ybjL	1	0	Readout_terminal
ybjG	1	0	Readout_terminal
ybiX	1	0	Readout_terminal
ybiW	1	0	Readout_terminal
ybiV	1	0	Readout_terminal
ybiR	1	0	Readout_terminal
ybiP	1	0	Readout_terminal
ybiI	1	0	Readout_terminal
ybiA	1	0	Readout_terminal
ybhN	1	0	Readout_terminal
ybhM	1	0	Readout_terminal
ybhK	1	0	Readout_terminal
ybhD	1	0	Readout_terminal
ybhA	1	0	Readout_terminal
ybgT	1	0	Readout_terminal
ybgE	1	0	Readout_terminal
ybgD	1	0	Readout_terminal
ybgA	1	0	Readout_terminal
ybfN	1	0	Readout_terminal
ybfF	1	0	Readout_terminal
ybfB	1	0	Readout_terminal
ybeZ	1	0	Readout_terminal
ybeY	1	0	Readout_terminal
ybeX	1	0	Readout_terminal
ybeT	1	0	Readout_terminal
ybdR	1	0	Readout_terminal
ybdM	1	0	Readout_terminal
ybdL	1	0	Readout_terminal
ybdK	1	0	Readout_terminal
ybdF	1	0	Readout_terminal
ybdD	1	0	Readout_terminal
ybcQ	1	0	Readout_terminal
ybcM	1	0	Readout_terminal
ybcL	1	0	Readout_terminal
ybcI	1	0	Readout_terminal
ybcH	1	0	Readout_terminal
ybcF	1	0	Readout_terminal
ybbO	1	0	Readout_terminal
ybbN	1	0	Readout_terminal
ybbM	1	0	Readout_terminal
ybbL	1	0	Readout_terminal
ybbJ	1	0	Readout_terminal
ybbD	1	0	Readout_terminal
ybbC	1	0	Readout_terminal
ybbB	1	0	Readout_terminal
ybaY	1	0	Readout_terminal
ybaV	1	0	Readout_terminal
ybaT	1	0	Readout_terminal
ybaS	1	0	Readout_terminal
ybaQ	1	0	Readout_terminal
ybaM	1	0	Readout_terminal
ybaB	1	0	Readout_terminal
yajO	1	0	Readout_terminal
yajL	1	0	Readout_terminal
yajI	1	0	Readout_terminal
yaiZ	1	0	Readout_terminal
yaiY	1	0	Readout_terminal
yaiW	1	0	Readout_terminal
yaiV	1	0	Readout_terminal
yaiP	1	0	Readout_terminal
yahN	1	0	Readout_terminal
yahE	1	0	Readout_terminal
yahC	1	0	Readout_terminal
yagL	1	0	Readout_terminal
yagK	1	0	Readout_terminal
yagI	1	0	Readout_terminal
yagF	1	0	Readout_terminal
yagE	1	0	Readout_terminal
yafX	1	0	Readout_terminal
yafW	1	0	Readout_terminal
yafU	1	0	Readout_terminal
yafT	1	0	Readout_terminal
yafS	1	0	Readout_terminal
yafL	1	0	Readout_terminal
yafK	1	0	Readout_terminal
yafE	1	0	Readout_terminal
yafD	1	0	Readout_terminal
yafC	1	0	Readout_terminal
yaeR	1	0	Readout_terminal
yaeP	1	0	Readout_terminal
yaeF	1	0	Readout_terminal
yacC	1	0	Readout_terminal
yaaX	1	0	Readout_terminal
yaaW	1	0	Readout_terminal
yaaU	1	0	Readout_terminal
yaaJ	1	0	Readout_terminal
yaaI	1	0	Readout_terminal
xylE	1	0	Readout_terminal
xthA	1	0	Readout_terminal
xseB	1	0	Readout_terminal
xerC	1	0	Readout_terminal
xanQ	1	0	Readout_terminal
wzxC	1	0	Readout_terminal
wrbA	1	0	Readout_terminal
wcaM	1	0	Readout_terminal
wbbK	1	0	Readout_terminal
waaQ	1	0	Readout_terminal
waaP	1	0	Readout_terminal
waaJ	1	0	Readout_terminal
waaI	1	0	Readout_terminal
waaG	1	0	Readout_terminal
waaB	1	0	Readout_terminal
waaA	1	0	Readout_terminal
ves	1	0	Readout_terminal
valW	1	0	Readout_terminal
valV	1	0	Readout_terminal
uspE	1	0	Readout_terminal
uspD	1	0	Readout_terminal
uspC	1	0	Readout_terminal
ushA	1	0	Readout_terminal
ung	1	0	Readout_terminal
ugd	1	0	Readout_terminal
ubiD	1	0	Readout_terminal
uacT	1	0	Readout_terminal
tynA	1	0	Readout_terminal
tusB	1	0	Readout_terminal
tusA	1	0	Readout_terminal
tus	1	0	Readout_terminal
ttcA	1	0	Readout_terminal
tsf	1	0	Readout_terminal
tsaE	1	0	Readout_terminal
tsaD	1	0	Readout_terminal
trpT	1	0	Readout_terminal
trpS	1	0	Readout_terminal
trkG	1	0	Readout_terminal
treF	1	0	Readout_terminal
treA	1	0	Readout_terminal
tpke11	1	0	Readout_terminal
torS	1	0	Readout_terminal
tmcA	1	0	Readout_terminal
tktB	1	0	Readout_terminal
tisB	1	0	Readout_terminal
tig	1	0	Readout_terminal
thyA	1	0	Readout_terminal
thiK	1	0	Readout_terminal
thiD	1	0	Readout_terminal
tff	1	0	Readout_terminal
tfaE	1	0	Readout_terminal
tatE	1	0	Readout_terminal
tatD	1	0	Readout_terminal
tatC	1	0	Readout_terminal
tatB	1	0	Readout_terminal
tatA	1	0	Readout_terminal
tas	1	0	Readout_terminal
tamB	1	0	Readout_terminal
tamA	1	0	Readout_terminal
symR	1	0	Readout_terminal
syd	1	0	Readout_terminal
surE	1	0	Readout_terminal
surA	1	0	Readout_terminal
ssrA	1	0	Readout_terminal
ssnA	1	0	Readout_terminal
sroE	1	0	Readout_terminal
sppA	1	0	Readout_terminal
speE	1	0	Readout_terminal
speD	1	0	Readout_terminal
sokB	1	0	Readout_terminal
sodC	1	0	Readout_terminal
smrA	1	0	Readout_terminal
smpB	1	0	Readout_terminal
slyX	1	0	Readout_terminal
slyB	1	0	Readout_terminal
slt	1	0	Readout_terminal
slmA	1	0	Readout_terminal
sibE	1	0	Readout_terminal
sibD	1	0	Readout_terminal
sibB	1	0	Readout_terminal
sibA	1	0	Readout_terminal
shoB	1	0	Readout_terminal
shiA	1	0	Readout_terminal
sfsB	1	0	Readout_terminal
sfmD	1	0	Readout_terminal
sfmC	1	0	Readout_terminal
sfmA	1	0	Readout_terminal
setB	1	0	Readout_terminal
serW	1	0	Readout_terminal
serV	1	0	Readout_terminal
serU	1	0	Readout_terminal
selB	1	0	Readout_terminal
secY	1	0	Readout_terminal
secG	1	0	Readout_terminal
sdsP	1	0	Readout_terminal
sdaC	1	0	Readout_terminal
sdaB	1	0	Readout_terminal
sbmA	1	0	Readout_terminal
sbcD	1	0	Readout_terminal
sapF	1	0	Readout_terminal
sanA	1	0	Readout_terminal
sad	1	0	Readout_terminal
rzpD	1	0	Readout_terminal
ryjB	1	0	Readout_terminal
ryfD	1	0	Readout_terminal
ryfA	1	0	Readout_terminal
rydC	1	0	Readout_terminal
ruvC	1	0	Readout_terminal
ruvA	1	0	Readout_terminal
rtn	1	0	Readout_terminal
rstB	1	0	Readout_terminal
rssB	1	0	Readout_terminal
rssA	1	0	Readout_terminal
rsmJ	1	0	Readout_terminal
rsmG	1	0	Readout_terminal
rsmB	1	0	Readout_terminal
rsgA	1	0	Readout_terminal
rseP	1	0	Readout_terminal
rrrD	1	0	Readout_terminal
rraB	1	0	Readout_terminal
rpsT	1	0	Readout_terminal
rpsR	1	0	Readout_terminal
rpsN	1	0	Readout_terminal
rpsL	1	0	Readout_terminal
rpsH	1	0	Readout_terminal
rpsG	1	0	Readout_terminal
rpsF	1	0	Readout_terminal
rpsE	1	0	Readout_terminal
rpsB	1	0	Readout_terminal
rprA	1	0	Readout_terminal
rpoC	1	0	Readout_terminal
rpoB	1	0	Readout_terminal
rpmJ	1	0	Readout_terminal
rpmE	1	0	Readout_terminal
rpmD	1	0	Readout_terminal
rplY	1	0	Readout_terminal
rplX	1	0	Readout_terminal
rplR	1	0	Readout_terminal
rplO	1	0	Readout_terminal
rplN	1	0	Readout_terminal
rplL	1	0	Readout_terminal
rplK	1	0	Readout_terminal
rplJ	1	0	Readout_terminal
rplI	1	0	Readout_terminal
rplF	1	0	Readout_terminal
rplE	1	0	Readout_terminal
rplA	1	0	Readout_terminal
rpe	1	0	Readout_terminal
rof	1	0	Readout_terminal
rodZ	1	0	Readout_terminal
rnhB	1	0	Readout_terminal
rne	1	0	Readout_terminal
rnd	1	0	Readout_terminal
rnc	1	0	Readout_terminal
rnb	1	0	Readout_terminal
rmf	1	0	Readout_terminal
rlmI	1	0	Readout_terminal
rlmG	1	0	Readout_terminal
rlmA	1	0	Readout_terminal
rihB	1	0	Readout_terminal
rihA	1	0	Readout_terminal
ribF	1	0	Readout_terminal
ribD	1	0	Readout_terminal
ribC	1	0	Readout_terminal
rhtC	1	0	Readout_terminal
rhtA	1	0	Readout_terminal
rhsD	1	0	Readout_terminal
rhsC	1	0	Readout_terminal
rhlE	1	0	Readout_terminal
rfaS	1	0	Readout_terminal
rfaH	1	0	Readout_terminal
rfaE	1	0	Readout_terminal
recR	1	0	Readout_terminal
recO	1	0	Readout_terminal
rdlD	1	0	Readout_terminal
rdlC	1	0	Readout_terminal
rdlB	1	0	Readout_terminal
rdlA	1	0	Readout_terminal
rdgB	1	0	Readout_terminal
rbn	1	0	Readout_terminal
raiA	1	0	Readout_terminal
racR	1	0	Readout_terminal
racC	1	0	Readout_terminal
queE	1	0	Readout_terminal
queA	1	0	Readout_terminal
pyrH	1	0	Readout_terminal
puuP	1	0	Readout_terminal
puuE	1	0	Readout_terminal
puuC	1	0	Readout_terminal
puuB	1	0	Readout_terminal
purU	1	0	Readout_terminal
pth	1	0	Readout_terminal
psuG	1	0	Readout_terminal
pssA	1	0	Readout_terminal
proS	1	0	Readout_terminal
prmA	1	0	Readout_terminal
prlF	1	0	Readout_terminal
prlC	1	0	Readout_terminal
priB	1	0	Readout_terminal
prfB	1	0	Readout_terminal
prc	1	0	Readout_terminal
pppA	1	0	Readout_terminal
pphB	1	0	Readout_terminal
pphA	1	0	Readout_terminal
ppc	1	0	Readout_terminal
potE	1	0	Readout_terminal
potD	1	0	Readout_terminal
polA	1	0	Readout_terminal
pntA	1	0	Readout_terminal
pncC	1	0	Readout_terminal
pmrD	1	0	Readout_terminal
plsB	1	0	Readout_terminal
pldA	1	0	Readout_terminal
plaP	1	0	Readout_terminal
pitA	1	0	Readout_terminal
pinR	1	0	Readout_terminal
pinQ	1	0	Readout_terminal
pheP	1	0	Readout_terminal
pheL	1	0	Readout_terminal
pheA	1	0	Readout_terminal
pgl	1	0	Readout_terminal
pgaD	1	0	Readout_terminal
pgaC	1	0	Readout_terminal
pgaB	1	0	Readout_terminal
pgaA	1	0	Readout_terminal
pflA	1	0	Readout_terminal
pfkB	1	0	Readout_terminal
pepT	1	0	Readout_terminal
pdxJ	1	0	Readout_terminal
pcm	1	0	Readout_terminal
pbpG	1	0	Readout_terminal
parC	1	0	Readout_terminal
panF	1	0	Readout_terminal
panB	1	0	Readout_terminal
pagP	1	0	Readout_terminal
pabB	1	0	Readout_terminal
pabA	1	0	Readout_terminal
paaY	1	0	Readout_terminal
oxc	1	0	Readout_terminal
otsB	1	0	Readout_terminal
otsA	1	0	Readout_terminal
orn	1	0	Readout_terminal
omrB	1	0	Readout_terminal
omrA	1	0	Readout_terminal
ompW	1	0	Readout_terminal
ompT	1	0	Readout_terminal
ompN	1	0	Readout_terminal
ompL	1	0	Readout_terminal
ohsC	1	0	Readout_terminal
ogrK	1	0	Readout_terminal
nudL	1	0	Readout_terminal
nudJ	1	0	Readout_terminal
nudI	1	0	Readout_terminal
nudG	1	0	Readout_terminal
nudC	1	0	Readout_terminal
nudB	1	0	Readout_terminal
npr	1	0	Readout_terminal
nlpI	1	0	Readout_terminal
nlpD	1	0	Readout_terminal
nlpA	1	0	Readout_terminal
nhoA	1	0	Readout_terminal
nhaB	1	0	Readout_terminal
nfi	1	0	Readout_terminal
ndk	1	0	Readout_terminal
narZ	1	0	Readout_terminal
narY	1	0	Readout_terminal
narQ	1	0	Readout_terminal
nanS	1	0	Readout_terminal
nagZ	1	0	Readout_terminal
nagK	1	0	Readout_terminal
nadK	1	0	Readout_terminal
nadE	1	0	Readout_terminal
nadC	1	0	Readout_terminal
mutS	1	0	Readout_terminal
mutM	1	0	Readout_terminal
mug	1	0	Readout_terminal
mtgA	1	0	Readout_terminal
mtfA	1	0	Readout_terminal
msyB	1	0	Readout_terminal
msrA	1	0	Readout_terminal
mrp	1	0	Readout_terminal
mreD	1	0	Readout_terminal
mreC	1	0	Readout_terminal
mreB	1	0	Readout_terminal
mokB	1	0	Readout_terminal
mocA	1	0	Readout_terminal
mltD	1	0	Readout_terminal
mltA	1	0	Readout_terminal
minE	1	0	Readout_terminal
micM	1	0	Readout_terminal
micC	1	0	Readout_terminal
micA	1	0	Readout_terminal
mgrB	1	0	Readout_terminal
mfd	1	0	Readout_terminal
metZ	1	0	Readout_terminal
metW	1	0	Readout_terminal
metV	1	0	Readout_terminal
menE	1	0	Readout_terminal
menC	1	0	Readout_terminal
menB	1	0	Readout_terminal
menA	1	0	Readout_terminal
mdoB	1	0	Readout_terminal
mcrC	1	0	Readout_terminal
mcaS	1	0	Readout_terminal
malZ	1	0	Readout_terminal
mak	1	0	Readout_terminal
macB	1	0	Readout_terminal
luxS	1	0	Readout_terminal
lpxT	1	0	Readout_terminal
lpxP	1	0	Readout_terminal
lpxM	1	0	Readout_terminal
lpxB	1	0	Readout_terminal
lptG	1	0	Readout_terminal
lptF	1	0	Readout_terminal
lptC	1	0	Readout_terminal
lpoB	1	0	Readout_terminal
lpoA	1	0	Readout_terminal
lplT	1	0	Readout_terminal
lplA	1	0	Readout_terminal
lpcA	1	0	Readout_terminal
lolB	1	0	Readout_terminal
loiP	1	0	Readout_terminal
lipA	1	0	Readout_terminal
lhr	1	0	Readout_terminal
leuZ	1	0	Readout_terminal
leuU	1	0	Readout_terminal
leuE	1	0	Readout_terminal
lepB	1	0	Readout_terminal
ldrC	1	0	Readout_terminal
ldrB	1	0	Readout_terminal
ldrA	1	0	Readout_terminal
ldhA	1	0	Readout_terminal
ldcC	1	0	Readout_terminal
ldcA	1	0	Readout_terminal
kefF	1	0	Readout_terminal
kefC	1	0	Readout_terminal
kduI	1	0	Readout_terminal
kdsD	1	0	Readout_terminal
kdsC	1	0	Readout_terminal
kdsB	1	0	Readout_terminal
kdsA	1	0	Readout_terminal
kch	1	0	Readout_terminal
istR-2	1	0	Readout_terminal
istR-1	1	0	Readout_terminal
ispG	1	0	Readout_terminal
ispE	1	0	Readout_terminal
ispA	1	0	Readout_terminal
intZ	1	0	Readout_terminal
intS	1	0	Readout_terminal
intR	1	0	Readout_terminal
intD	1	0	Readout_terminal
insO-1	1	0	Readout_terminal
insN-1	1	0	Readout_terminal
insL-3	1	0	Readout_terminal
insL-2	1	0	Readout_terminal
insJ	1	0	Readout_terminal
insI-3	1	0	Readout_terminal
insI-1	1	0	Readout_terminal
insH-9	1	0	Readout_terminal
insH-7	1	0	Readout_terminal
insH-5	1	0	Readout_terminal
insH-4	1	0	Readout_terminal
insH-2	1	0	Readout_terminal
insH-11	1	0	Readout_terminal
insH-1	1	0	Readout_terminal
insG	1	0	Readout_terminal
insD-5	1	0	Readout_terminal
insCD-5	1	0	Readout_terminal
insC-5	1	0	Readout_terminal
insB-6	1	0	Readout_terminal
insAB-6	1	0	Readout_terminal
insA-7	1	0	Readout_terminal
insA-6	1	0	Readout_terminal
infA	1	0	Readout_terminal
ileX	1	0	Readout_terminal
ibpA	1	0	Readout_terminal
iadA	1	0	Readout_terminal
hyuA	1	0	Readout_terminal
htpX	1	0	Readout_terminal
htgA	1	0	Readout_terminal
hspQ	1	0	Readout_terminal
hslV	1	0	Readout_terminal
hslU	1	0	Readout_terminal
hslR	1	0	Readout_terminal
hsdS	1	0	Readout_terminal
hscB	1	0	Readout_terminal
hscA	1	0	Readout_terminal
hrpB	1	0	Readout_terminal
holE	1	0	Readout_terminal
holC	1	0	Readout_terminal
hokC	1	0	Readout_terminal
hokA	1	0	Readout_terminal
hisS	1	0	Readout_terminal
hisL	1	0	Readout_terminal
hisG	1	0	Readout_terminal
hisD	1	0	Readout_terminal
hisC	1	0	Readout_terminal
hinT	1	0	Readout_terminal
higB	1	0	Readout_terminal
hicB	1	0	Readout_terminal
hicA	1	0	Readout_terminal
hemN	1	0	Readout_terminal
hemE	1	0	Readout_terminal
hemB	1	0	Readout_terminal
guaD	1	0	Readout_terminal
grxC	1	0	Readout_terminal
grxB	1	0	Readout_terminal
grxA	1	0	Readout_terminal
gpt	1	0	Readout_terminal
gph	1	0	Readout_terminal
gnsA	1	0	Readout_terminal
gmk	1	0	Readout_terminal
glyY	1	0	Readout_terminal
glyX	1	0	Readout_terminal
glyW	1	0	Readout_terminal
glyV	1	0	Readout_terminal
glyQ	1	0	Readout_terminal
gltS	1	0	Readout_terminal
glrK	1	0	Readout_terminal
glpG	1	0	Readout_terminal
glpE	1	0	Readout_terminal
gloB	1	0	Readout_terminal
gloA	1	0	Readout_terminal
glmZ	1	0	Readout_terminal
gldA	1	0	Readout_terminal
ghrB	1	0	Readout_terminal
ghrA	1	0	Readout_terminal
gfcD	1	0	Readout_terminal
gfcA	1	0	Readout_terminal
gcvR	1	0	Readout_terminal
fxsA	1	0	Readout_terminal
ftsX	1	0	Readout_terminal
ftsB	1	0	Readout_terminal
fsaA	1	0	Readout_terminal
fryA	1	0	Readout_terminal
frvR	1	0	Readout_terminal
frsA	1	0	Readout_terminal
folB	1	0	Readout_terminal
fmt	1	0	Readout_terminal
flgL	1	0	Readout_terminal
flgK	1	0	Readout_terminal
fldA	1	0	Readout_terminal
fkpA	1	0	Readout_terminal
fimZ	1	0	Readout_terminal
fieF	1	0	Readout_terminal
fic	1	0	Readout_terminal
fhuE	1	0	Readout_terminal
fdx	1	0	Readout_terminal
fdrA	1	0	Readout_terminal
fdhE	1	0	Readout_terminal
fabF	1	0	Readout_terminal
etk	1	0	Readout_terminal
essD	1	0	Readout_terminal
esrE	1	0	Readout_terminal
erpA	1	0	Readout_terminal
erfK	1	0	Readout_terminal
era	1	0	Readout_terminal
eptB	1	0	Readout_terminal
epmB	1	0	Readout_terminal
emtA	1	0	Readout_terminal
emrD	1	0	Readout_terminal
elfG	1	0	Readout_terminal
elfD	1	0	Readout_terminal
elfC	1	0	Readout_terminal
elaD	1	0	Readout_terminal
efp	1	0	Readout_terminal
dxs	1	0	Readout_terminal
dut	1	0	Readout_terminal
dtpD	1	0	Readout_terminal
dsrB	1	0	Readout_terminal
dsbG	1	0	Readout_terminal
dsbB	1	0	Readout_terminal
dosP	1	0	Readout_terminal
dnaK	1	0	Readout_terminal
dnaJ	1	0	Readout_terminal
dnaE	1	0	Readout_terminal
dmlR	1	0	Readout_terminal
dmlA	1	0	Readout_terminal
dld	1	0	Readout_terminal
djlA	1	0	Readout_terminal
dinD	1	0	Readout_terminal
der	1	0	Readout_terminal
def	1	0	Readout_terminal
dedA	1	0	Readout_terminal
dcp	1	0	Readout_terminal
dbpA	1	0	Readout_terminal
dapF	1	0	Readout_terminal
dapE	1	0	Readout_terminal
dapA	1	0	Readout_terminal
damX	1	0	Readout_terminal
dam	1	0	Readout_terminal
dacB	1	0	Readout_terminal
cysZ	1	0	Readout_terminal
cysT	1	0	Readout_terminal
cyaY	1	0	Readout_terminal
cvrA	1	0	Readout_terminal
cutA	1	0	Readout_terminal
curA	1	0	Readout_terminal
cueO	1	0	Readout_terminal
csrD	1	0	Readout_terminal
csrB	1	0	Readout_terminal
cspC	1	0	Readout_terminal
csdE	1	0	Readout_terminal
csdA	1	0	Readout_terminal
crl	1	0	Readout_terminal
corA	1	0	Readout_terminal
copA	1	0	Readout_terminal
cobU	1	0	Readout_terminal
cobT	1	0	Readout_terminal
cobS	1	0	Readout_terminal
cobB	1	0	Readout_terminal
coaD	1	0	Readout_terminal
cnu	1	0	Readout_terminal
cmk	1	0	Readout_terminal
clpA	1	0	Readout_terminal
clcA	1	0	Readout_terminal
chpS	1	0	Readout_terminal
chpB	1	0	Readout_terminal
chiP	1	0	Readout_terminal
chaC	1	0	Readout_terminal
cedA	1	0	Readout_terminal
cdsA	1	0	Readout_terminal
cca	1	0	Readout_terminal
cbrC	1	0	Readout_terminal
cbrB	1	0	Readout_terminal
cbrA	1	0	Readout_terminal
bssR	1	0	Readout_terminal
borD	1	0	Readout_terminal
bluF	1	0	Readout_terminal
blc	1	0	Readout_terminal
bglX	1	0	Readout_terminal
bfr	1	0	Readout_terminal
bdm	1	0	Readout_terminal
bdcR	1	0	Readout_terminal
bcsG	1	0	Readout_terminal
bcsF	1	0	Readout_terminal
bcsE	1	0	Readout_terminal
bcp	1	0	Readout_terminal
bax	1	0	Readout_terminal
basS	1	0	Readout_terminal
bamD	1	0	Readout_terminal
bamB	1	0	Readout_terminal
bamA	1	0	Readout_terminal
avtA	1	0	Readout_terminal
atpI	1	0	Readout_terminal
atpH	1	0	Readout_terminal
atpG	1	0	Readout_terminal
atpF	1	0	Readout_terminal
atpE	1	0	Readout_terminal
atpD	1	0	Readout_terminal
atpC	1	0	Readout_terminal
atpB	1	0	Readout_terminal
atpA	1	0	Readout_terminal
aspT	1	0	Readout_terminal
asnV	1	0	Readout_terminal
asnU	1	0	Readout_terminal
asnT	1	0	Readout_terminal
asnB	1	0	Readout_terminal
aroK	1	0	Readout_terminal
aroD	1	0	Readout_terminal
aroB	1	0	Readout_terminal
argZ	1	0	Readout_terminal
argY	1	0	Readout_terminal
argV	1	0	Readout_terminal
argS	1	0	Readout_terminal
argQ	1	0	Readout_terminal
arfA	1	0	Readout_terminal
arcZ	1	0	Readout_terminal
apt	1	0	Readout_terminal
apbE	1	0	Readout_terminal
ansP	1	0	Readout_terminal
anmK	1	0	Readout_terminal
amyA	1	0	Readout_terminal
amn	1	0	Readout_terminal
amiC	1	0	Readout_terminal
amiB	1	0	Readout_terminal
alsK	1	0	Readout_terminal
ais	1	0	Readout_terminal
agp	1	0	Readout_terminal
adhP	1	0	Readout_terminal
add	1	0	Readout_terminal
acpP	1	0	Readout_terminal
accD	1	0	Readout_terminal
accA	1	0	Readout_terminal
aat	1	0	Readout_terminal
aaeX	1	0	Readout_terminal
aaeA	1	0	Readout_terminal
C0343	1	0	Readout_terminal
nsrR	0	83	Other
modE	0	46	Other
basR	0	11	Other
cdaR	0	9	Other
allR	0	9	Other
gatR_2	0	6	Other
gatR_1	0	6	Other
deoR	0	6	Other
hcaR	0	5	Other
dicA	0	5	Other
birA	0	5	Other
nadR	0	4	Other
bluR	0	4	Other
atoC	0	4	Other
allS	1	3	Other
ttdR	0	3	Other
lrhA	0	3	Other
norR	1	2	Other
fabR	0	2	Other
envY	0	2	Other
ebgR	0	2	Other
yehT	0	1	Other
uhpA	0	1	Other
glrR	0	1	Other
tsgA	1	0	Other
tehB	1	0	Other
tehA	1	0	Other
pnuC	1	0	Other
nadA	1	0	Other
hcaF	1	0	Other
hcaE	1	0	Other
hcaD	1	0	Other
hcaC	1	0	Other
hcaB	1	0	Other
gudX	1	0	Other
gudP	1	0	Other
garD	1	0	Other
dgkA	1	0	Other
allA	1	0	Other
pyrL	0	0	Other
pyrI	0	0	Other
pyrB	0	0	Other
alaS	0	0	Other
